Probe Set ID	UniGene ID.1
37388_at	Hs.438231.1
33657_at	Hs.438227.1
36011_at	Hs.43812.1
1741_s_at	Hs.438102.1
40422_at	Hs.438102.1
36588_at	Hs.438072.1
40749_at	Hs.438040.1
619_s_at	Hs.438040.1
33541_s_at	Hs.43803.1
31789_at	Hs.438016.1
586_s_at	Hs.438016.1
36010_at	Hs.438.1
33265_at	Hs.437966.1
1489_s_at	Hs.437922.1
1490_at	Hs.437922.1
33643_at	Hs.437922.1
35883_at	Hs.437905.1
32960_at	Hs.437846.1
33051_at	Hs.437745.1
1738_at	Hs.437705.1
35407_at	Hs.437705.1
39755_at	Hs.437638.1
39756_g_at	Hs.437638.1
908_at	Hs.437609.1
909_g_at	Hs.437609.1
35223_at	Hs.437599.1
32487_s_at	Hs.437594.1
34052_at	Hs.437585.1
41864_at	Hs.437585.1
33624_at	Hs.437444.1
33625_g_at	Hs.437444.1
33626_at	Hs.437444.1
33917_at	Hs.437422.1
35353_at	Hs.437366.1
1372_at	Hs.437322.1
36009_at	Hs.43728.1
31389_at	Hs.437277.1
40898_at	Hs.437277.1
32819_at	Hs.437275.1
40853_at	Hs.437241.1
39496_s_at	Hs.437195.1
40924_at	Hs.437195.1
34320_at	Hs.437191.1
36369_at	Hs.437191.1
38376_at	Hs.437178.1
40679_at	Hs.437174.1
38237_at	Hs.437156.1
35260_at	Hs.437153.1
37501_at	Hs.437084.1
40497_at	Hs.437083.1
40498_g_at	Hs.437083.1
40499_r_at	Hs.437083.1
670_s_at	Hs.437075.1
35818_at	Hs.437060.1
40458_at	Hs.437058.1
506_s_at	Hs.437058.1
35763_at	Hs.437043.1
1320_at	Hs.437040.1
40524_at	Hs.437040.1
186_at	Hs.437039.1
39643_at	Hs.437009.1
1351_at	Hs.437008.1
41566_at	Hs.437.1
41567_at	Hs.437.1
41653_at	Hs.436996.1
41538_r_at	Hs.436980.1
41539_at	Hs.436980.1
36080_at	Hs.436975.1
764_s_at	Hs.436975.1
34843_at	Hs.436973.1
34844_at	Hs.436973.1
34818_at	Hs.43697.1
38767_at	Hs.436944.1
40879_at	Hs.436939.1
31851_at	Hs.436922.1
348_at	Hs.436912.1
349_g_at	Hs.436912.1
38933_at	Hs.436912.1
36995_at	Hs.436911.1
31628_at	Hs.436893.1
32906_at	Hs.436893.1
34976_at	Hs.436885.1
2032_s_at	Hs.436873.1
257_at	Hs.436873.1
39071_at	Hs.436873.1
40174_at	Hs.436847.1
171_at	Hs.436803.1
1452_at	Hs.436792.1
39956_at	Hs.43670.1
40189_at	Hs.436687.1
36008_at	Hs.43666.1
36780_at	Hs.436657.1
31884_at	Hs.436650.1
38516_at	Hs.436646.1
31838_at	Hs.436618.1
36027_at	Hs.436578.1
35016_at	Hs.436568.1
37950_at	Hs.436564.1
35510_at	Hs.436550.1
31698_at	Hs.436448.1
36615_at	Hs.436446.1
41553_at	Hs.436445.1
41554_at	Hs.436445.1
35796_at	Hs.436439.1
1458_at	Hs.436429.1
31885_at	Hs.436429.1
40110_at	Hs.436405.1
40111_g_at	Hs.436405.1
40112_at	Hs.436405.1
32360_s_at	Hs.436401.1
32361_s_at	Hs.436401.1
32362_r_at	Hs.436401.1
40324_r_at	Hs.436401.1
35867_at	Hs.436385.1
37909_at	Hs.436367.1
34743_at	Hs.436329.1
1667_s_at	Hs.436317.1
36006_at	Hs.43627.1
38503_at	Hs.436219.1
39437_at	Hs.436204.1
36813_at	Hs.436187.1
39265_at	Hs.436186.1
37618_at	Hs.436181.1
35707_at	Hs.436178.1
35708_at	Hs.436178.1
34198_at	Hs.436142.1
35716_at	Hs.436123.1
36538_at	Hs.436113.1
39048_at	Hs.436100.1
33913_at	Hs.436093.1
37967_at	Hs.436066.1
32643_at	Hs.436062.1
669_s_at	Hs.436061.1
40403_at	Hs.436037.1
40345_at	Hs.436031.1
31779_s_at	Hs.436023.1
1878_g_at	Hs.435981.1
1902_at	Hs.435981.1
36519_at	Hs.435981.1
37434_at	Hs.435941.1
41297_at	Hs.435938.1
41298_at	Hs.435938.1
39396_at	Hs.435850.1
160036_at	Hs.435845.1
34211_at	Hs.435815.1
33283_at	Hs.435811.1
34616_at	Hs.435782.1
33419_at	Hs.435771.1
33420_g_at	Hs.435771.1
41269_r_at	Hs.435771.1
39285_at	Hs.435767.1
35220_at	Hs.435765.1
32558_at	Hs.435761.1
35256_at	Hs.435735.1
41348_at	Hs.435730.1
1557_at	Hs.435714.1
1558_g_at	Hs.435714.1
39382_at	Hs.435711.1
35453_at	Hs.435680.1
36518_at	Hs.435661.1
38958_at	Hs.435615.1
38959_s_at	Hs.435615.1
32300_s_at	Hs.435609.1
34754_at	Hs.435560.1
41329_at	Hs.435560.1
281_s_at	Hs.435512.1
33358_at	Hs.435479.1
34990_at	Hs.435458.1
32542_at	Hs.435369.1
41278_at	Hs.435326.1
40118_at	Hs.435302.1
32462_s_at	Hs.435291.1
32463_at	Hs.435291.1
33916_at	Hs.435290.1
40314_at	Hs.435277.1
39664_at	Hs.435237.1
36452_at	Hs.435228.1
159_at	Hs.435215.1
1934_s_at	Hs.435215.1
288_s_at	Hs.435166.1
36992_at	Hs.435136.1
31796_at	Hs.435120.1
35941_f_at	Hs.435120.1
33267_at	Hs.435052.1
34973_at	Hs.435052.1
1797_at	Hs.435051.1
41497_at	Hs.435051.1
36004_at	Hs.43505.1
33778_at	Hs.435044.1
34676_at	Hs.435039.1
38189_s_at	Hs.435022.1
38190_r_at	Hs.435022.1
38191_at	Hs.435022.1
33504_at	Hs.435019.1
34895_at	Hs.435004.1
34896_at	Hs.435004.1
224_at	Hs.435001.1
38374_at	Hs.435001.1
36741_at	Hs.434996.1
41136_s_at	Hs.434980.1
38714_at	Hs.434973.1
35177_at	Hs.434966.1
36142_at	Hs.434961.1
38065_at	Hs.434953.1
34295_at	Hs.434951.1
35823_at	Hs.434937.1
33240_at	Hs.434900.1
33727_r_at	Hs.434878.1
251_at	Hs.434875.1
34136_s_at	Hs.434715.1
34137_at	Hs.434715.1
36532_at	Hs.434494.1
1432_s_at	Hs.434481.1
32888_at	Hs.434481.1
34143_at	Hs.434479.1
38316_at	Hs.434435.1
32712_at	Hs.434418.1
35019_at	Hs.434406.1
32674_at	Hs.434401.1
1418_at	Hs.434386.1
1419_g_at	Hs.434386.1
1948_f_at	Hs.434386.1
33066_at	Hs.434375.1
37777_at	Hs.434375.1
407_at	Hs.434375.1
1535_at	Hs.434286.1
41000_at	Hs.434286.1
35794_at	Hs.434255.1
41207_at	Hs.434253.1
36520_at	Hs.434251.1
38021_at	Hs.434248.1
38022_s_at	Hs.434248.1
39367_at	Hs.434232.1
39869_at	Hs.434232.1
32439_at	Hs.434202.1
34068_f_at	Hs.434142.1
35950_at	Hs.434142.1
1184_at	Hs.434081.1
41171_at	Hs.434081.1
2084_s_at	Hs.434059.1
34321_i_at	Hs.434053.1
34322_r_at	Hs.434053.1
33931_at	Hs.433951.1
38080_at	Hs.433901.1
39015_f_at	Hs.433845.1
39016_r_at	Hs.433845.1
35174_i_at	Hs.433839.1
35175_f_at	Hs.433839.1
38118_at	Hs.433795.1
41532_at	Hs.433764.1
38663_at	Hs.433759.1
1306_at	Hs.433750.1
32844_at	Hs.433750.1
32833_at	Hs.433732.1
160039_at	Hs.433728.1
167_at	Hs.433702.1
32171_at	Hs.433702.1
31962_at	Hs.433701.1
36202_at	Hs.433700.1
546_at	Hs.433700.1
35083_at	Hs.433670.1
36321_at	Hs.433656.1
33678_i_at	Hs.433615.1
33679_f_at	Hs.433615.1
36166_at	Hs.433540.1
32330_at	Hs.433529.1
35271_at	Hs.433512.1
32137_at	Hs.433445.1
40779_at	Hs.433442.1
34592_at	Hs.433427.1
34593_g_at	Hs.433427.1
39027_at	Hs.433419.1
41446_f_at	Hs.433391.1
926_at	Hs.433391.1
32761_at	Hs.433343.1
1649_at	Hs.433337.1
1650_g_at	Hs.433337.1
37704_at	Hs.433307.1
36889_at	Hs.433300.1
31873_at	Hs.433291.1
37314_at	Hs.433269.1
37315_f_at	Hs.433269.1
37316_r_at	Hs.433269.1
39345_at	Hs.433222.1
41015_at	Hs.43322.1
41535_at	Hs.433201.1
33871_s_at	Hs.433159.1
37221_at	Hs.433068.1
32200_at	Hs.433060.1
617_at	Hs.433060.1
37205_at	Hs.433057.1
38105_at	Hs.432996.1
518_at	Hs.432976.1
519_g_at	Hs.432976.1
38155_at	Hs.432948.1
39750_at	Hs.432914.1
32802_at	Hs.432862.1
39663_at	Hs.432822.1
35217_at	Hs.432818.1
36371_at	Hs.432818.1
37012_at	Hs.432760.1
36925_at	Hs.432648.1
645_at	Hs.432648.1
983_at	Hs.432642.1
984_g_at	Hs.432642.1
34569_at	Hs.432638.1
1248_at	Hs.432574.1
35631_at	Hs.432574.1
174_s_at	Hs.432562.1
36420_at	Hs.432562.1
37240_at	Hs.432560.1
38375_at	Hs.432491.1
41152_f_at	Hs.432485.1
1891_at	Hs.432453.1
34770_at	Hs.432453.1
41459_at	Hs.432424.1
37635_at	Hs.432416.1
33407_at	Hs.432397.1
33408_at	Hs.432397.1
33142_at	Hs.432395.1
33206_at	Hs.432387.1
35316_at	Hs.432330.1
39361_f_at	Hs.43233.1
39362_r_at	Hs.43233.1
38326_at	Hs.432132.1
39729_at	Hs.432121.1
976_s_at	Hs.431850.1
36479_at	Hs.431792.1
40872_at	Hs.431668.1
35694_at	Hs.431550.1
38453_at	Hs.431460.1
38454_g_at	Hs.431460.1
590_at	Hs.431460.1
36332_at	Hs.431417.1
39254_at	Hs.431400.1
35805_at	Hs.431317.1
35806_at	Hs.431317.1
32745_at	Hs.431307.1
38719_at	Hs.431279.1
35980_at	Hs.431173.1
37510_at	Hs.431109.1
38079_at	Hs.431101.1
31610_at	Hs.431099.1
1635_at	Hs.431048.1
1636_g_at	Hs.431048.1
1656_s_at	Hs.431048.1
2040_s_at	Hs.431048.1
2041_i_at	Hs.431048.1
39730_at	Hs.431048.1
460_at	Hs.431043.1
41438_at	Hs.430849.1
36502_at	Hs.430742.1
38732_at	Hs.430733.1
1923_at	Hs.430646.1
39251_at	Hs.430646.1
41314_at	Hs.430606.1
35632_at	Hs.430589.1
514_at	Hs.430589.1
515_s_at	Hs.430589.1
1825_at	Hs.430551.1
33341_at	Hs.430425.1
34381_at	Hs.430075.1
31871_r_at	Hs.429879.1
352_at	Hs.429819.1
38023_at	Hs.429819.1
39219_at	Hs.429666.1
1252_at	Hs.429608.1
33491_at	Hs.429596.1
36001_at	Hs.42957.1
35253_at	Hs.429434.1
31998_at	Hs.429294.1
31999_at	Hs.429294.1
32000_g_at	Hs.429294.1
39368_at	Hs.429180.1
34811_at	Hs.429.1
31429_at	Hs.428848 /// Hs.74647.1
38508_s_at	Hs.42853.1
34277_at	Hs.428446.1
37481_at	Hs.428147.1
32696_at	Hs.428027.1
1067_at	Hs.428.1
1068_g_at	Hs.428.1
36314_at	Hs.428.1
35612_at	Hs.427927.1
35613_at	Hs.427927.1
34922_at	Hs.42771.1
37842_at	Hs.427236.1
32252_at	Hs.427202.1
37505_at	Hs.427055.1
643_at	Hs.427055.1
35998_at	Hs.4267.1
39763_at	Hs.426485.1
39841_at	Hs.42645.1
34807_at	Hs.42644.1
38842_at	Hs.426312.1
40505_at	Hs.425777.1
31887_at	Hs.425633.1
39017_at	Hs.425311.1
34805_at	Hs.4253.1
1229_at	Hs.425144.1
1230_g_at	Hs.425144.1
33674_at	Hs.425125.1
31972_at	Hs.42502.1
32212_at	Hs.424932.1
34270_at	Hs.424908.1
141_s_at	Hs.424484.1
214_at	Hs.424414.1
215_g_at	Hs.424414.1
40199_at	Hs.424414.1
32610_at	Hs.424312.1
40751_at	Hs.424049.1
40752_at	Hs.424049.1
34803_at	Hs.42400.1
41407_at	Hs.423935.1
35594_at	Hs.423598.1
448_s_at	Hs.423348.1
39595_at	Hs.423336.1
37895_at	Hs.423163.1
37666_at	Hs.422990.1
37374_at	Hs.422986.1
38530_at	Hs.422676.1
38531_at	Hs.422676.1
39980_at	Hs.422662.1
742_at	Hs.422542.1
34268_at	Hs.422336.1
235_at	Hs.422181.1
38948_at	Hs.42215.1
38940_at	Hs.421956.1
38941_s_at	Hs.421956.1
38942_r_at	Hs.421956.1
31771_at	Hs.42192 /// Hs.672559.1
37105_at	Hs.421724.1
679_at	Hs.421724.1
36245_at	Hs.421649.1
40787_at	Hs.421622.1
39031_at	Hs.421621.1
40036_at	Hs.421576.1
37604_at	Hs.42151.1
32594_at	Hs.421509.1
38574_at	Hs.421474.1
1344_at	Hs.42146.1
1345_s_at	Hs.42146.1
38900_at	Hs.42146.1
39270_at	Hs.421437.1
41069_at	Hs.421391.1
31769_at	Hs.421281.1
218_at	Hs.421245.1
32377_at	Hs.421245.1
38046_at	Hs.421245.1
31725_s_at	Hs.421202.1
38313_at	Hs.421202.1
32718_at	Hs.421194.1
36845_at	Hs.421150.1
32902_at	Hs.42091.1
38090_at	Hs.420559.1
37841_at	Hs.420483.1
32098_at	Hs.420269.1
34802_at	Hs.420269.1
34298_at	Hs.420257.1
37183_at	Hs.420036.1
1542_at	Hs.419815.1
31338_at	Hs.419800.1
38974_at	Hs.419640.1
36979_at	Hs.419240.1
34585_at	Hs.419.1
34586_s_at	Hs.419.1
35990_at	Hs.418966.1
37992_s_at	Hs.418668.1
37993_at	Hs.418668.1
34783_s_at	Hs.418533.1
41547_at	Hs.418533.1
34219_at	Hs.418506.1
32771_at	Hs.418497.1
33483_at	Hs.418367.1
33990_at	Hs.418167.1
33991_g_at	Hs.418167.1
33992_at	Hs.418167.1
37391_at	Hs.418123.1
39293_at	Hs.418062.1
39925_at	Hs.418012.1
1788_s_at	Hs.417962.1
37922_at	Hs.417948.1
33517_f_at	Hs.417816.1
40650_r_at	Hs.417628.1
40651_s_at	Hs.417628.1
40137_at	Hs.417549.1
588_at	Hs.417549.1
591_s_at	Hs.417549.1
33537_at	Hs.41752.1
33535_at	Hs.41735.1
36036_at	Hs.417303.1
36037_g_at	Hs.417303.1
36038_r_at	Hs.417303.1
40958_at	Hs.417303.1
1359_at	Hs.41724.1
33389_at	Hs.417077.1
35982_at	Hs.41707.1
528_at	Hs.41707.1
1914_at	Hs.417050.1
41431_at	Hs.417022.1
38138_at	Hs.417004.1
32213_at	Hs.416994.1
36310_at	Hs.41696.1
32417_at	Hs.41690.1
1561_at	Hs.41688.1
1562_g_at	Hs.41688.1
40718_at	Hs.416848.1
33532_at	Hs.41683.1
32665_at	Hs.416769.1
39526_at	Hs.416735.1
39527_at	Hs.416735.1
40963_at	Hs.416707.1
37567_at	Hs.416358.1
33939_at	Hs.416139.1
37772_at	Hs.416108.1
39619_at	Hs.416090.1
35507_at	Hs.416089.1
41096_at	Hs.416073.1
35981_at	Hs.4158.1
1673_at	Hs.415768.1
36284_at	Hs.415762.1
36309_at	Hs.41565.1
33416_at	Hs.415342.1
41267_at	Hs.415342.1
41268_g_at	Hs.415342.1
35801_at	Hs.415299.1
361_at	Hs.415209.1
36075_at	Hs.415172.1
36076_g_at	Hs.415172.1
36077_at	Hs.415172.1
34256_at	Hs.415117.1
38976_at	Hs.415067.1
41440_at	Hs.415058.1
41372_at	Hs.414809.1
38125_at	Hs.414795.1
672_at	Hs.414795.1
37454_at	Hs.414629.1
39682_at	Hs.414614.1
36131_at	Hs.414565.1
36694_at	Hs.414489.1
40041_at	Hs.414407.1
39263_at	Hs.414332.1
39264_at	Hs.414332.1
39280_at	Hs.414099.1
41506_at	Hs.413901.1
740_at	Hs.413899.1
741_g_at	Hs.413899.1
2050_s_at	Hs.413812.1
40864_at	Hs.413812.1
36978_at	Hs.413801.1
41435_at	Hs.413748.1
31927_s_at	Hs.413482.1
41749_at	Hs.413482.1
38216_at	Hs.413416.1
34115_at	Hs.413366.1
41779_at	Hs.413297.1
40954_at	Hs.413137.1
39855_at	Hs.413133.1
41623_s_at	Hs.413133.1
41624_r_at	Hs.413133.1
1085_s_at	Hs.413111.1
37180_at	Hs.413111.1
36433_at	Hs.413099.1
36434_r_at	Hs.413099.1
34667_at	Hs.413074.1
33805_at	Hs.413045.1
39481_at	Hs.412939.1
40943_at	Hs.412939.1
38123_at	Hs.412842.1
37640_at	Hs.412707.1
33468_at	Hs.412597.1
41479_s_at	Hs.412587.1
41480_at	Hs.412587.1
39246_at	Hs.412586.1
37233_at	Hs.412484.1
39537_at	Hs.412468.1
36610_at	Hs.412462.1
36586_at	Hs.412433.1
36358_at	Hs.412370.1
887_at	Hs.412355.1
888_s_at	Hs.412355.1
36015_at	Hs.412311.1
36016_at	Hs.412311.1
39082_at	Hs.412117.1
38102_at	Hs.412103.1
34821_at	Hs.412019.1
40683_at	Hs.411881.1
36926_at	Hs.411847.1
36372_at	Hs.411695.1
31597_r_at	Hs.411641.1
41293_at	Hs.411501.1
41294_at	Hs.411501.1
32889_at	Hs.411488.1
40643_at	Hs.411312.1
40644_g_at	Hs.411312.1
35213_at	Hs.411300.1
35472_at	Hs.411299.1
33214_at	Hs.411125.1
33215_g_at	Hs.411125.1
33216_at	Hs.411125.1
40773_at	Hs.410970.1
1059_at	Hs.410969.1
1060_g_at	Hs.410969.1
39596_at	Hs.410969.1
40233_at	Hs.410965.1
40234_at	Hs.410965.1
32355_at	Hs.410889.1
31509_at	Hs.410817.1
38233_at	Hs.410683.1
38171_at	Hs.410596.1
41591_at	Hs.410596.1
35461_at	Hs.410477.1
35462_at	Hs.410477.1
38107_at	Hs.410455.1
1043_s_at	Hs.410355.1
1899_s_at	Hs.410355.1
40744_at	Hs.410355.1
36895_at	Hs.410228.1
36574_at	Hs.410197.1
38020_at	Hs.410092.1
36211_at	Hs.410026.1
33530_at	Hs.41.1
367_at	Hs.409989.1
33543_s_at	Hs.409965.1
41574_at	Hs.409965.1
36108_at	Hs.409934.1
36773_f_at	Hs.409934.1
36877_at	Hs.409934.1
36878_f_at	Hs.409934.1
37278_at	Hs.409911.1
39658_at	Hs.409876.1
34388_at	Hs.409662.1
34389_at	Hs.409662.1
35832_at	Hs.409602.1
36217_at	Hs.409578.1
36218_g_at	Hs.409578.1
370_at	Hs.409578.1
36776_at	Hs.409523.1
34755_at	Hs.409412.1
34756_g_at	Hs.409412.1
34757_at	Hs.409412.1
38283_at	Hs.409368.1
32836_at	Hs.409230.1
40998_at	Hs.409226.1
40999_at	Hs.409226.1
38635_at	Hs.409223.1
32131_at	Hs.409210.1
32132_at	Hs.409210.1
37029_at	Hs.409140.1
40515_at	Hs.409137.1
41583_at	Hs.409065.1
38427_at	Hs.409034.1
33951_at	Hs.408960.1
33374_at	Hs.408903.1
36307_at	Hs.40888.1
32242_at	Hs.408767.1
32243_g_at	Hs.408767.1
36336_s_at	Hs.408708.1
36337_at	Hs.408708.1
37216_at	Hs.408708.1
33239_at	Hs.408676.1
33937_at	Hs.408623.1
33938_g_at	Hs.408623.1
39021_at	Hs.408623.1
40396_at	Hs.408615.1
40678_at	Hs.408614.1
41570_at	Hs.408577.1
1570_f_at	Hs.408528.1
1571_f_at	Hs.408528.1
1672_f_at	Hs.408528.1
1900_at	Hs.408528.1
2044_s_at	Hs.408528.1
35089_at	Hs.408515.1
35090_g_at	Hs.408515.1
35091_at	Hs.408515.1
32072_at	Hs.408488.1
33629_at	Hs.408458.1
785_at	Hs.408458.1
34495_r_at	Hs.408333.1
34865_at	Hs.408257.1
32639_at	Hs.408241.1
1846_at	Hs.4082.1
37605_at	Hs.408182.1
598_at	Hs.408182.1
36814_at	Hs.408142.1
35125_at	Hs.408073.1
33668_at	Hs.408054.1
895_at	Hs.407995.1
33183_at	Hs.407966.1
40758_at	Hs.407955.1
38582_at	Hs.407856.1
33344_at	Hs.407604.1
655_at	Hs.407587.1
33475_at	Hs.407580.1
39788_at	Hs.407580.1
33599_at	Hs.40758.1
807_at	Hs.40758.1
255_s_at	Hs.407506.1
38544_at	Hs.407506.1
355_s_at	Hs.407482.1
38400_at	Hs.407368.1
38401_s_at	Hs.407368.1
34721_at	Hs.407190.1
33763_at	Hs.406990.1
36626_at	Hs.406861.1
308_f_at	Hs.406754.1
309_f_at	Hs.406754.1
40316_at	Hs.406754.1
33555_at	Hs.406708.1
33565_at	Hs.406687.1
39916_r_at	Hs.406683.1
40082_at	Hs.406678.1
41525_at	Hs.406534.1
41526_at	Hs.406534.1
38066_at	Hs.406515.1
41357_at	Hs.406510.1
38694_at	Hs.406492.1
38038_at	Hs.406475.1
36973_at	Hs.406423.1
32394_s_at	Hs.406300.1
32395_r_at	Hs.406300.1
36805_s_at	Hs.406293.1
34733_at	Hs.406277.1
37599_at	Hs.406238.1
35018_at	Hs.406234.1
38074_at	Hs.406191.1
34044_at	Hs.406157.1
41542_at	Hs.406096.1
34297_at	Hs.406094.1
33781_s_at	Hs.406068.1
33782_r_at	Hs.406068.1
35676_at	Hs.406050.1
35766_at	Hs.406013.1
36305_at	Hs.406.1
41861_at	Hs.405987.1
41867_at	Hs.405961.1
1536_at	Hs.405958.1
36839_at	Hs.405958.1
40920_at	Hs.40582.1
40430_at	Hs.405770.1
39239_at	Hs.405667.1
1057_at	Hs.405662.1
41783_at	Hs.405662.1
35901_at	Hs.405659.1
41828_at	Hs.405610.1
38681_at	Hs.405590.1
37026_at	Hs.4055.1
32905_s_at	Hs.405479.1
33321_r_at	Hs.405479.1
38614_s_at	Hs.405410.1
39507_at	Hs.405410.1
33496_at	Hs.405348.1
33862_at	Hs.405156.1
351_f_at	Hs.405144.1
40457_at	Hs.405144.1
31731_at	Hs.405046.1
35977_at	Hs.40499.1
1226_at	Hs.404914.1
1227_g_at	Hs.404914.1
34282_at	Hs.404741.1
38467_at	Hs.404568.1
38468_at	Hs.404568.1
36464_at	Hs.404466.1
36581_at	Hs.404321.1
36582_g_at	Hs.404321.1
40577_at	Hs.404289.1
31872_at	Hs.404263.1
34069_s_at	Hs.404263.1
974_at	Hs.404183.1
31601_s_at	Hs.404172.1
34539_at	Hs.404129.1
36936_at	Hs.404119.1
40616_at	Hs.404056.1
35976_at	Hs.40403.1
32147_at	Hs.403917.1
32148_at	Hs.403917.1
36334_at	Hs.403857.1
37982_at	Hs.403436.1
1760_s_at	Hs.402773.1
39672_at	Hs.402773.1
36822_at	Hs.402752.1
33025_at	Hs.401982.1
37213_at	Hs.401929.1
37214_g_at	Hs.401929.1
41223_at	Hs.401903.1
40901_at	Hs.401843.1
37161_at	Hs.401842.1
39418_at	Hs.401842.1
40070_at	Hs.401509.1
35973_at	Hs.4014.1
37625_at	Hs.401013.1
37626_at	Hs.401013.1
37627_g_at	Hs.401013.1
39474_s_at	Hs.40098.1
39840_at	Hs.40098.1
35732_at	Hs.40094.1
39127_f_at	Hs.400740.1
39128_r_at	Hs.400740.1
37821_at	Hs.400556.1
31708_at	Hs.400295.1
40569_at	Hs.399810.1
37886_at	Hs.399800.1
40509_at	Hs.39925.1
34780_at	Hs.3989.1
41391_at	Hs.398178.1
41392_at	Hs.398178.1
41544_at	Hs.398157.1
41860_at	Hs.398111.1
37856_at	Hs.398093.1
41857_r_at	Hs.397978.1
37778_at	Hs.397918.1
40652_at	Hs.397891.1
36699_at	Hs.397800.1
34517_at	Hs.397729.1
39584_at	Hs.397705.1
38061_at	Hs.397609.1
37851_at	Hs.397465.1
34779_at	Hs.3972.1
32608_at	Hs.397153.1
39684_at	Hs.396566.1
1095_s_at	Hs.396530.1
1340_s_at	Hs.396530.1
40619_at	Hs.396393.1
893_at	Hs.396393.1
894_g_at	Hs.396393.1
36117_at	Hs.395482.1
33800_at	Hs.391860.1
36304_at	Hs.391835.1
38430_at	Hs.391561.1
160026_at	Hs.390788.1
1867_at	Hs.390736.1
1868_g_at	Hs.390736.1
32746_at	Hs.390736.1
1727_at	Hs.390729.1
37273_at	Hs.390729.1
35305_at	Hs.390623.1
34131_at	Hs.390594.1
2039_s_at	Hs.390567.1
40479_at	Hs.390567.1
40480_s_at	Hs.390567.1
40481_r_at	Hs.390567.1
35651_at	Hs.390428.1
35652_g_at	Hs.390428.1
31512_at	Hs.390427.1
39210_at	Hs.390420.1
1026_s_at	Hs.390171.1
1027_at	Hs.390171.1
41652_at	Hs.390171.1
36927_at	Hs.389724.1
34775_at	Hs.38972.1
38031_at	Hs.389649.1
34966_at	Hs.389457.1
37437_at	Hs.389438.1
32693_at	Hs.389378.1
35765_at	Hs.389277.1
35361_at	Hs.389171.1
38442_at	Hs.389137.1
36994_at	Hs.389107.1
36404_at	Hs.389103.1
36405_s_at	Hs.389103.1
40469_at	Hs.389037.1
33529_at	Hs.389.1
33209_at	Hs.388927.1
33210_at	Hs.388927.1
891_at	Hs.388927.1
35234_at	Hs.388918.1
35235_at	Hs.388918.1
35236_g_at	Hs.388918.1
34053_at	Hs.388841.1
32511_at	Hs.388742.1
39477_s_at	Hs.388742.1
2093_s_at	Hs.388739.1
38733_at	Hs.388739.1
584_s_at	Hs.388739.1
585_at	Hs.388739.1
1314_at	Hs.3887.1
41178_at	Hs.388664.1
38814_at	Hs.388654.1
33169_at	Hs.388613.1
35494_at	Hs.388400.1
38314_at	Hs.388236.1
33070_at	Hs.388226.1
40982_at	Hs.388170.1
40873_at	Hs.388116.1
1362_s_at	Hs.388034.1
37763_at	Hs.388034.1
35225_at	Hs.388024.1
40821_at	Hs.388004.1
39550_at	Hs.387995.1
41478_at	Hs.387856.1
31950_at	Hs.387804.1
31951_s_at	Hs.387804.1
35532_i_at	Hs.387787.1
36777_at	Hs.387787.1
33566_at	Hs.387623.1
40881_at	Hs.387567.1
31314_at	Hs.387411.1
35079_at	Hs.387300.1
34774_at	Hs.3873.1
1806_at	Hs.387262.1
1807_g_at	Hs.387262.1
35118_at	Hs.387239.1
31955_at	Hs.387208.1
41378_at	Hs.387207.1
40376_at	Hs.386975.1
37672_at	Hs.386939.1
770_at	Hs.386793.1
34561_at	Hs.386748.1
34272_at	Hs.386726.1
34273_at	Hs.386726.1
32700_at	Hs.386567.1
33472_at	Hs.386502.1
40686_at	Hs.386470.1
35749_at	Hs.386390.1
41393_at	Hs.386294.1
37299_at	Hs.386225.1
39374_at	Hs.386189.1
39375_g_at	Hs.386189.1
39872_at	Hs.386189.1
36154_at	Hs.386168.1
40355_at	Hs.385998.1
31818_at	Hs.385925.1
40386_r_at	Hs.385870.1
39775_at	Hs.384598.1
41246_at	Hs.38449.1
40346_at	Hs.383564.1
32578_at	Hs.383019.1
177_at	Hs.382865.1
1189_at	Hs.382306.1
35140_at	Hs.382306.1
36197_at	Hs.382202.1
31537_at	Hs.382188.1
38935_at	Hs.382074.1
145_s_at	Hs.381715.1
33558_at	Hs.381715.1
380_at	Hs.381715.1
34584_at	Hs.381285.1
1063_s_at	Hs.381282.1
2086_s_at	Hs.381282.1
35246_at	Hs.381282.1
31680_at	Hs.381281.1
38084_at	Hs.381189.1
33305_at	Hs.381167.1
32412_at	Hs.381126.1
32413_at	Hs.381126.1
37023_at	Hs.381099.1
40840_at	Hs.381072.1
32435_at	Hs.381061.1
32561_at	Hs.381058.1
35989_at	Hs.381047.1
41186_at	Hs.380973.1
34085_at	Hs.380953.1
39025_at	Hs.380920.1
39744_at	Hs.380774.1
826_at	Hs.380774.1
37076_at	Hs.380691.1
33050_at	Hs.380681.1
35715_at	Hs.38044.1
31920_at	Hs.38034.1
40049_at	Hs.380277.1
34146_at	Hs.380271.1
34147_g_at	Hs.380271.1
38333_at	Hs.380271.1
38334_g_at	Hs.380271.1
38335_at	Hs.380271.1
1456_s_at	Hs.380250.1
39029_at	Hs.380233.1
38586_at	Hs.380135.1
40461_at	Hs.380133.1
39731_at	Hs.380118.1
39930_at	Hs.380089.1
40482_s_at	Hs.380027.1
40483_at	Hs.380027.1
40484_g_at	Hs.380027.1
36220_at	Hs.379858.1
36093_at	Hs.379848.1
40836_s_at	Hs.379785.1
