Probe Set ID	UniGene ID
1451367_at	Mm.3981
1451368_at	Mm.34581
1451369_at	Mm.291716
1451370_at	Mm.289109
1451371_at	Mm.22455
1451372_a_at	Mm.261071
1451373_at	---
1451374_x_at	Mm.269219
1451375_at	Mm.10724
1451376_at	Mm.264016
1451377_a_at	Mm.352946
1451378_at	Mm.274961
1451379_at	Mm.275304
1451380_at	Mm.386807
1451381_at	Mm.41583
1451382_at	Mm.35083
1451383_a_at	Mm.3996
1451384_at	Mm.307239
1451385_at	Mm.212991
1451386_at	Mm.24021
1451387_s_at	Mm.439919
1451388_a_at	Mm.239416
1451389_at	Mm.25661
1451390_s_at	Mm.32646
1451391_at	Mm.174044
1451392_at	Mm.167232
1451393_at	Mm.34744
1451394_at	Mm.42078
1451395_at	Mm.389693
1451396_at	Mm.388249
1451397_at	Mm.23065
1451398_at	Mm.29059
1451399_at	Mm.384726
1451400_at	Mm.209490
1451401_a_at	Mm.103413
1451402_at	Mm.35105
1451403_at	Mm.219662
1451404_at	Mm.296545
1451405_at	Mm.23876
1451406_a_at	Mm.3401
1451407_at	Mm.119714
1451408_at	Mm.245739
1451409_at	Mm.33706
1451410_a_at	Mm.25168
1451411_at	Mm.103439
1451412_a_at	Mm.358671
1451413_at	Mm.29163
1451414_at	Mm.439993
1451415_at	Mm.25775
1451416_a_at	Mm.41964
1451417_at	Mm.244975
1451418_a_at	Mm.472860
1451419_at	Mm.472860
1451420_at	Mm.22109
1451421_a_at	Mm.27792
1451422_at	Mm.472731
1451423_at	Mm.33780
1451424_at	Mm.99989
1451425_a_at	Mm.270484
1451426_at	Mm.271830
1451427_a_at	Mm.268933
1451428_x_at	Mm.268933
1451429_at	Mm.40954
1451430_at	Mm.289739
1451431_a_at	Mm.256927
1451432_x_at	Mm.294725
1451433_at	Mm.34920
1451434_s_at	Mm.260282
1451435_at	Mm.320317
1451436_at	Mm.23879
1451437_at	Mm.29044
1451438_s_at	Mm.197689
1451439_at	Mm.310573
1451440_at	Mm.77895
1451441_at	Mm.24119
1451442_at	Mm.128663
1451443_at	Mm.9394
1451444_s_at	Mm.117874
1451445_at	Mm.13145
1451446_at	Mm.232525
1451447_at	Mm.374846
1451448_a_at	Mm.348004
1451449_at	Mm.294641
1451450_at	Mm.30013
1451451_at	Mm.219877
1451452_a_at	Mm.181709
1451453_at	Mm.335252
1451454_at	Mm.128861
1451455_at	Mm.37547
1451456_at	Mm.384762
1451457_at	Mm.32700
1451458_at	Mm.329776
1451459_at	Mm.128165
1451460_a_at	Mm.387538
1451461_a_at	Mm.7729
1451462_a_at	Mm.6834
1451463_at	Mm.291372
1451464_at	Mm.30501
1451465_at	Mm.41735
1451466_at	Mm.37332
1451467_s_at	Mm.219658
1451468_s_at	Mm.275039
1451469_at	Mm.440562
1451470_s_at	Mm.196607
1451471_at	Mm.45171
1451472_at	Mm.45171
1451473_a_at	Mm.109823
1451474_a_at	Mm.274466
1451475_at	Mm.3085
1451476_at	Mm.326263
1451477_at	Mm.392861
1451478_at	Mm.388929
1451479_a_at	Mm.331805
1451480_at	Mm.34554
1451481_s_at	Mm.98775
1451482_at	Mm.296864
1451483_s_at	Mm.157746
1451484_a_at	Mm.439844
1451485_at	Mm.30927
1451486_at	Mm.153218
1451487_at	Mm.158705
1451488_at	Mm.36758
1451489_at	Mm.298622
1451490_at	Mm.257116
1451491_at	Mm.32826
1451492_at	Mm.387161
1451493_at	Mm.102496
1451494_at	Mm.272685
1451495_at	Mm.272685
1451496_at	Mm.215481
1451497_at	Mm.26908
1451498_at	Mm.275228
1451499_at	Mm.379572
1451500_at	Mm.34874
1451501_a_at	Mm.3986
1451502_at	Mm.4214
1451503_at	Mm.204876
1451504_at	Mm.21501
1451505_at	Mm.40621
1451506_at	Mm.24001
1451507_at	Mm.24001
1451508_at	Mm.435458
1451509_at	Mm.301148
1451510_s_at	Mm.13808
1451511_at	Mm.222063
1451512_s_at	Mm.222063
1451513_x_at	Mm.439693
1451514_at	Mm.158885
1451515_s_at	Mm.39974
1451516_at	Mm.259708
1451517_at	Mm.394421
1451518_at	Mm.290790
1451519_at	Mm.441344
1451520_at	Mm.235523
1451521_x_at	Mm.27955
1451522_s_at	Mm.458650
1451523_a_at	Mm.390387
1451524_at	Mm.4465
1451525_at	Mm.239675
1451526_at	Mm.239675
1451527_at	Mm.46016
1451528_at	Mm.34891
1451529_at	Mm.44416
1451530_at	Mm.420648
1451531_at	Mm.272127
1451532_s_at	Mm.85429
1451533_at	Mm.186678
1451534_at	Mm.255667
1451535_at	Mm.474047
1451536_at	Mm.45125
1451537_at	Mm.38274
1451538_at	Mm.286407
1451539_at	Mm.18814
1451540_at	Mm.247218
1451541_at	Mm.358700
1451542_at	Mm.343095
1451543_at	Mm.21912
1451544_at	Mm.296902
1451545_at	Mm.35168
1451546_s_at	Mm.29739
1451547_at	Mm.24153
1451548_at	Mm.200370
1451549_at	Mm.172488
1451550_at	Mm.6972
1451551_at	Mm.25292
1451552_at	Mm.389100
1451553_at	Mm.410289
1451554_a_at	Mm.389471
1451555_at	Mm.127692
1451556_a_at	Mm.259026
1451557_at	Mm.28110
1451558_at	Mm.196475
1451559_a_at	Mm.27427
1451560_at	Mm.219137
1451561_at	Mm.219137
1451562_at	Mm.379358
1451563_at	Mm.210497
1451564_at	Mm.244406
1451565_s_at	Mm.335669
1451566_at	Mm.306038
1451567_a_at	Mm.261270
1451568_at	Mm.260512
1451569_at	Mm.383196
1451570_a_at	Mm.25340
1451571_s_at	Mm.200950
1451572_a_at	Mm.440194
1451573_a_at	Mm.24867
1451574_at	Mm.226175
1451575_a_at	Mm.144699
1451576_at	Mm.71
1451577_at	Mm.440824
1451578_at	Mm.26205
1451579_at	Mm.205253
1451580_a_at	Mm.2108
1451581_at	Mm.184055
1451582_at	Mm.42102
1451583_a_at	Mm.295306
1451584_at	Mm.72168
1451585_x_at	Mm.261906
1451586_at	Mm.16769
1451587_a_at	Mm.21520
1451588_at	---
1451589_at	Mm.426767
1451590_at	Mm.192285
1451591_a_at	Mm.3374
1451592_at	Mm.440069
1451593_at	Mm.439675
1451594_s_at	Mm.272188
1451595_a_at	Mm.40615
1451596_a_at	Mm.20944
1451597_at	Mm.240139
1451598_at	Mm.8026
1451599_at	Mm.23608
1451600_s_at	Mm.347422
1451601_a_at	Mm.212812
1451602_at	Mm.28240
1451603_at	Mm.461701
1451604_a_at	Mm.279542
1451605_at	Mm.31817
1451606_at	Mm.185209
1451607_at	Mm.443292
1451608_a_at	Mm.225289
1451609_at	Mm.225289
1451610_at	Mm.10545
1451611_at	Mm.274810
1451612_at	Mm.192991
1451613_at	Mm.422600
1451614_a_at	Mm.391342
1451615_at	Mm.120297
1451616_at	Mm.153893
1451617_at	Mm.2965
1451618_at	Mm.2965
1451619_at	Mm.245830
1451620_at	Mm.229322
1451621_at	Mm.440132
1451622_at	Mm.336563
1451623_at	Mm.182927
1451624_a_at	Mm.9621
1451625_a_at	Mm.24596
1451626_x_at	---
1451627_a_at	Mm.439713
1451628_a_at	Mm.235960
1451629_at	Mm.154109
1451630_at	Mm.33909
1451631_at	Mm.28427
1451632_a_at	Mm.390473
1451633_a_at	Mm.95398
1451634_at	Mm.44983
1451635_at	Mm.440581
1451636_at	Mm.152952
1451637_a_at	Mm.200411
1451638_s_at	Mm.472705
1451639_at	Mm.273090
1451640_a_at	Mm.276341
1451641_at	Mm.31324
1451642_at	Mm.402393
1451643_a_at	---
1451644_a_at	Mm.431282
1451645_at	Mm.323505
1451646_at	Mm.22778
1451647_at	Mm.156124
1451648_a_at	Mm.439666
1451649_a_at	Mm.270376
1451650_at	Mm.252862
1451651_at	Mm.26781
1451652_a_at	Mm.216574
1451653_a_at	Mm.252406
1451654_x_at	Mm.296909
1451655_at	Mm.462462
1451656_at	Mm.244078
1451657_a_at	Mm.327730
1451658_a_at	Mm.276043
1451659_at	Mm.256131
1451660_a_at	Mm.215
1451661_at	Mm.1498
1451662_x_at	Mm.1498
1451663_a_at	Mm.29290
1451664_x_at	Mm.333431
1451665_a_at	Mm.386749
1451666_at	Mm.282039
1451667_at	Mm.229107
1451668_at	Mm.229107
1451669_at	Mm.249695
1451670_at	Mm.37380
1451671_at	Mm.277089
1451672_at	Mm.10193
1451673_at	Mm.1858
1451674_at	Mm.252987
1451675_a_at	Mm.302724
1451676_at	Mm.275446
1451677_at	Mm.291832
1451678_at	Mm.291832
1451679_at	Mm.328305
1451680_at	Mm.218639
1451681_at	Mm.214923
1451682_at	Mm.207298
1451683_x_at	Mm.439675
1451684_a_at	Mm.177181
1451685_at	Mm.23685
1451686_x_at	Mm.391342
1451687_a_at	Mm.7226
1451688_s_at	Mm.177551
1451689_a_at	Mm.276739
1451690_a_at	Mm.263414
1451691_at	Mm.283168
1451692_at	Mm.135188
1451693_a_at	Mm.7996
1451694_at	Mm.388573
1451695_a_at	Mm.359573
1451696_at	Mm.2095
1451697_a_at	Mm.23592
1451698_at	Mm.389499
1451699_at	---
1451700_a_at	Mm.270137
1451701_x_at	Mm.158662
1451702_at	Mm.35600
1451703_s_at	Mm.1786
1451704_at	Mm.389857
1451705_a_at	Mm.457998
1451706_a_at	Mm.4915
1451707_s_at	Mm.272633
1451708_at	Mm.12890
1451709_at	Mm.457998
1451710_at	Mm.358882
1451711_at	Mm.215161
1451712_at	Mm.160102
1451713_a_at	Mm.1233
1451714_a_at	Mm.18494
1451715_at	Mm.330745
1451716_at	Mm.330745
1451717_s_at	Mm.297431
1451718_at	Mm.1268
1451719_at	Mm.44151
1451720_at	Mm.246131
1451721_a_at	Mm.254067
1451722_s_at	Mm.219946
1451723_at	Mm.28374
1451724_at	Mm.130422
1451725_a_at	Mm.2261
1451726_at	Mm.247007
1451727_at	Mm.28200
1451728_at	Mm.284162
1451729_at	Mm.237825
1451730_at	Mm.16650
1451731_at	Mm.239470
1451732_at	Mm.10027
1451733_at	Mm.314757
1451734_a_at	Mm.19016
1451735_at	Mm.87720
1451736_a_at	Mm.3906
1451737_at	Mm.259333
1451738_at	Mm.259191
1451739_at	Mm.30262
1451740_at	Mm.132584
1451741_a_at	Mm.259718
1451742_a_at	Mm.28877
1451743_at	Mm.329895
1451744_a_at	Mm.246127
1451745_a_at	Mm.273147
1451746_a_at	Mm.9852
1451747_a_at	Mm.9852
1451748_a_at	Mm.159185
1451749_at	Mm.422858
1451750_at	Mm.422858
1451751_at	Mm.250841
1451752_at	Mm.24214
1451753_at	Mm.2251
1451754_a_at	Mm.305725
1451755_a_at	Mm.3333
1451756_at	Mm.389712
1451757_at	Mm.463028
1451758_at	Mm.302362
1451759_at	Mm.378962
1451760_s_at	Mm.55513
1451761_at	Mm.3546
1451762_a_at	Mm.402393
1451763_at	Mm.436652
1451764_at	Mm.86833
1451765_a_at	Mm.10211
1451766_at	Mm.316652
1451767_at	Mm.425296
1451768_a_at	Mm.323901
1451769_s_at	Mm.453213
1451770_s_at	Mm.20000
1451771_at	Mm.114054
1451772_at	Mm.114054
1451773_s_at	Mm.473718
1451774_at	Mm.351895
1451775_s_at	Mm.24208
1451776_s_at	Mm.181852
1451777_at	Mm.275233
1451778_at	Mm.392175
1451779_at	Mm.391540
1451780_at	Mm.9749
1451781_at	Mm.1389
1451782_a_at	Mm.29744
1451783_a_at	Mm.4651
1451784_x_at	Mm.439675
1451785_at	Mm.21662
1451786_at	Mm.153301
1451787_at	Mm.218749
1451788_at	Mm.33326
1451789_a_at	Mm.335391
1451790_a_at	Mm.124316
1451791_at	Mm.124316
1451792_a_at	Mm.8211
1451793_at	Mm.458875
1451794_at	Mm.23047
1451795_at	Mm.218875
1451796_s_at	Mm.18603
1451797_at	Mm.439830
1451798_at	Mm.882
1451799_at	Mm.214576
1451800_at	Mm.25531
1451801_at	Mm.338508
1451802_at	Mm.7409
1451803_a_at	Mm.15607
1451804_a_at	Mm.211047
1451805_at	Mm.221688
1451806_at	Mm.52297
1451807_at	Mm.8509
1451808_at	Mm.140760
1451809_s_at	Mm.263163
1451810_at	Mm.194466
1451811_at	Mm.463590
1451812_at	Mm.275895
1451813_at	Mm.7977
1451814_a_at	Mm.20801
1451815_at	---
1451816_at	Mm.289103
1451817_at	Mm.278578
1451818_at	Mm.21500
1451819_at	Mm.433838
1451820_at	Mm.44995
1451821_a_at	Mm.290906
1451822_a_at	Mm.46189
1451823_at	Mm.290600
1451824_at	Mm.1420
1451825_a_at	Mm.29473
1451826_at	Mm.103669
1451827_a_at	Mm.31748
1451828_a_at	Mm.469988
1451829_a_at	Mm.297109
1451830_a_at	Mm.123110
1451831_at	Mm.240435
1451832_at	Mm.269219
1451833_a_at	Mm.181661
1451834_at	Mm.41252
1451835_at	Mm.473850
1451836_at	Mm.361851
1451837_at	Mm.322894
1451838_a_at	Mm.390521
1451839_a_at	Mm.355614
1451840_at	Mm.160172
1451841_a_at	Mm.278646
1451842_a_at	Mm.110444
1451843_a_at	Mm.281124
1451844_at	Mm.10516
1451845_a_at	Mm.24868
1451846_at	Mm.120298
1451847_s_at	Mm.439784
1451848_a_at	Mm.374855
1451849_a_at	Mm.7362
1451850_at	Mm.10516
1451851_a_at	Mm.296303
1451852_at	---
1451853_at	Mm.247210
1451854_a_at	Mm.46014
1451855_at	Mm.151960
1451856_at	Mm.23065
1451857_a_at	Mm.32839
1451858_at	Mm.425459
1451859_at	Mm.6973
1451860_a_at	Mm.295578
1451861_at	Mm.179243
1451862_a_at	Mm.240313
1451863_at	Mm.20122
1451864_at	Mm.357990
1451865_at	Mm.66222
1451866_a_at	Mm.267078
1451867_x_at	Mm.441810
1451868_at	Mm.328720
1451869_at	Mm.239470
1451870_a_at	Mm.253518
1451871_a_at	Mm.3986
1451872_a_at	Mm.313651
1451873_a_at	Mm.272920
1451874_at	---
1451875_at	Mm.288194
1451876_a_at	Mm.20894
1451877_at	Mm.328086
1451878_a_at	Mm.390630
1451879_a_at	Mm.30370
1451880_at	Mm.196685
1451881_at	---
1451882_a_at	Mm.4012
1451883_at	Mm.450006
1451884_a_at	Mm.165735
1451885_at	---
1451886_at	Mm.275397
1451887_at	Mm.439825
1451888_a_at	Mm.254610
1451889_at	Mm.254017
1451890_at	Mm.342703
1451891_a_at	Mm.220982
1451892_at	Mm.6500
1451893_s_at	Mm.217216
1451894_a_at	Mm.385012
1451895_a_at	Mm.133370
1451896_a_at	Mm.30136
1451897_a_at	Mm.784
1451898_a_at	Mm.23662
1451899_a_at	Mm.332735
1451900_at	Mm.154312
1451901_at	Mm.209650
1451902_at	Mm.390945
1451903_at	Mm.105278
1451904_a_at	Mm.108550
1451905_a_at	Mm.33996
1451906_at	Mm.292226
1451907_a_at	Mm.274158
1451908_a_at	Mm.272312
1451909_a_at	Mm.10027
1451910_a_at	Mm.290897
1451911_a_at	Mm.754
1451912_a_at	Mm.35691
1451913_a_at	Mm.116721
1451914_a_at	Mm.104155
1451915_at	Mm.256034
1451916_s_at	Mm.307027
1451917_a_at	Mm.393242
1451918_a_at	Mm.41892
1451919_a_at	Mm.4864
1451920_a_at	Mm.148877
1451921_a_at	Mm.390057
1451922_at	Mm.295630
1451923_at	Mm.292050
1451924_a_at	Mm.14543
1451925_at	Mm.328086
1451926_at	Mm.207065
1451927_a_at	Mm.311337
1451928_a_at	Mm.103812
1451929_a_at	Mm.285351
1451930_at	Mm.451440
1451931_x_at	---
1451932_a_at	Mm.242781
1451933_a_at	Mm.3692
1451934_at	Mm.439675
1451935_a_at	Mm.295230
1451936_a_at	Mm.390906
1451937_at	Mm.215168
1451938_a_at	Mm.309425
1451939_a_at	Mm.1927
1451940_x_at	Mm.338508
1451941_a_at	Mm.425062
1451942_x_at	---
1451943_a_at	Mm.261045
1451944_a_at	Mm.249221
1451945_at	---
1451946_a_at	Mm.179740
1451947_at	Mm.246497
1451948_at	Mm.305098
1451949_at	Mm.246497
1451950_a_at	Mm.89474
1451951_at	---
1451952_at	Mm.87365
1451953_at	Mm.1397
1451954_at	---
1451955_a_at	Mm.273084
1451956_a_at	Mm.425181
1451957_at	Mm.218750
1451958_at	Mm.246497
1451959_a_at	Mm.470969
1451960_a_at	Mm.439723
1451961_a_at	Mm.252063
1451962_at	---
1451963_at	Mm.390473
1451964_at	Mm.213215
1451965_at	Mm.423820
1451966_at	Mm.22455
1451967_x_at	Mm.251013
1451968_at	Mm.246952
1451969_s_at	Mm.273659
1451970_at	Mm.469963
1451971_at	Mm.212861
1451972_at	Mm.379893
1451973_at	Mm.224935
1451974_at	Mm.253578
1451975_at	Mm.383219
1451976_s_at	Mm.272746
1451977_at	Mm.310973
1451978_at	Mm.250492
1451979_at	Mm.383182
1451980_at	Mm.270703
1451981_at	Mm.22623
1451982_at	Mm.412922
1451983_at	Mm.316056
1451984_at	Mm.254223
1451985_at	Mm.33284
1451986_s_at	Mm.33284
1451987_at	Mm.203747
1451988_s_at	Mm.262480
1451989_a_at	Mm.132237
1451990_at	Mm.132237
1451991_at	Mm.257266
1451992_at	Mm.254144
1451993_at	Mm.269061
1451994_s_at	Mm.21652
1451995_at	Mm.267998
1451996_at	Mm.331719
1451997_at	Mm.297660
1451998_at	Mm.293449
1451999_at	Mm.29733
1452000_s_at	Mm.28688
1452001_at	Mm.457989
1452002_at	Mm.26594
1452003_at	Mm.276338
1452004_at	Mm.4361
1452005_at	Mm.285076
1452006_x_at	Mm.36575
1452007_at	Mm.1517
1452008_at	Mm.5540
1452009_at	Mm.5540
1452010_at	Mm.63569
1452011_a_at	Mm.387202
1452012_a_at	Mm.289086
1452013_at	Mm.135129
1452014_a_at	Mm.268521
1452015_at	Mm.41523
1452016_at	Mm.19844
1452017_at	Mm.347499
1452018_at	Mm.390691
1452019_at	Mm.213203
1452020_a_at	Mm.289812
1452021_a_at	Mm.280029
1452022_at	Mm.233837
1452023_at	Mm.216432
1452024_a_at	Mm.327442
1452025_a_at	Mm.259230
1452026_a_at	Mm.151951
1452027_a_at	Mm.20894
1452028_a_at	Mm.440327
1452029_a_at	Mm.456079
1452030_a_at	Mm.31051
1452031_at	Mm.204834
1452032_at	Mm.30039
1452033_at	Mm.275121
1452034_at	Mm.259035
1452035_at	Mm.738
1452036_a_at	Mm.159684
1452037_at	Mm.206642
1452038_at	Mm.378893
1452039_a_at	Mm.3779
1452040_a_at	Mm.285723
1452041_at	Mm.187090
1452042_a_at	Mm.46635
1452043_at	Mm.383824
1452044_at	Mm.38155
1452045_at	Mm.62521
1452046_a_at	Mm.280784
1452047_at	Mm.10702
1452048_at	Mm.133851
1452049_at	Mm.218533
1452050_at	Mm.191949
1452051_at	Mm.183102
1452052_s_at	Mm.458184
1452053_a_at	Mm.23217
1452054_at	Mm.122430
1452055_at	Mm.165042
1452056_s_at	Mm.331389
1452057_at	Mm.28521
1452058_a_at	Mm.172605
1452059_at	Mm.28654
1452060_a_at	Mm.124176
1452061_s_at	Mm.436522
1452062_at	Mm.27703
1452063_at	Mm.32997
1452064_at	Mm.28020
1452065_at	Mm.284015
1452066_a_at	Mm.290669
1452067_at	Mm.28890
1452068_at	Mm.28890
1452069_a_at	Mm.10174
1452070_at	Mm.280594
1452071_at	Mm.41044
1452072_at	Mm.338242
1452073_at	Mm.33118
1452074_at	Mm.208477
1452075_at	Mm.29536
1452076_at	Mm.29694
1452077_at	Mm.302938
1452078_a_at	Mm.234608
1452079_s_at	Mm.379305
1452080_a_at	Mm.379305
1452081_a_at	Mm.33087
1452082_at	Mm.101958
1452083_a_at	Mm.8211
1452084_at	Mm.297196
1452085_at	Mm.469929
1452086_at	Mm.311344
1452087_at	Mm.68134
1452088_at	Mm.3774
1452089_at	Mm.330223
1452090_a_at	Mm.54183
1452091_a_at	Mm.40802
1452092_at	Mm.213582
1452093_at	Mm.439806
1452094_at	Mm.2212
1452095_a_at	Mm.22362
1452096_s_at	Mm.334761
1452097_a_at	Mm.275584
1452098_at	Mm.102540
1452099_at	Mm.173758
1452100_at	Mm.41678
1452101_at	Mm.399785
1452102_at	Mm.400464
1452103_at	Mm.103384
1452104_at	Mm.103384
1452105_a_at	Mm.30435
1452106_at	Mm.279310
1452107_s_at	Mm.440226
1452108_at	Mm.275742
1452109_at	Mm.131781
1452110_at	Mm.205514
1452111_at	Mm.46656
1452112_a_at	Mm.440378
1452113_a_at	Mm.86744
1452114_s_at	Mm.405761
1452115_a_at	Mm.3794
1452116_s_at	Mm.209903
1452117_a_at	Mm.170905
1452118_at	Mm.102761
1452119_at	Mm.102761
1452120_at	Mm.329605
1452121_at	Mm.276429
1452122_at	Mm.234801
1452123_s_at	Mm.27789
1452124_at	Mm.235960
1452125_at	Mm.236211
1452126_at	Mm.296036
1452127_a_at	Mm.3414
1452128_a_at	Mm.226957
1452129_at	Mm.294225
1452130_at	Mm.371621
1452131_at	Mm.1323
1452132_at	Mm.390375
1452133_at	Mm.181721
1452134_at	Mm.258324
1452135_at	Mm.46195
1452136_at	Mm.26630
1452137_at	Mm.272981
1452138_a_at	Mm.13451
1452139_at	Mm.273990
1452140_at	Mm.288733
1452141_a_at	Mm.392203
1452142_at	Mm.5260
1452143_at	Mm.123110
1452144_a_at	Mm.238455
1452145_at	Mm.22183
1452146_a_at	Mm.248237
1452147_at	Mm.173119
1452148_at	Mm.277661
1452149_at	Mm.28792
1452150_at	Mm.206206
1452151_at	Mm.24442
1452152_at	Mm.169673
1452153_at	Mm.24088
1452154_at	Mm.21118
1452155_a_at	Mm.29644
1452156_a_at	Mm.436702
1452157_at	Mm.154511
1452158_at	Mm.154511
1452159_at	Mm.26599
1452160_at	Mm.246398
1452161_at	Mm.246398
1452162_at	Mm.104789
1452163_at	Mm.292415
1452164_at	Mm.273062
1452165_at	Mm.5099
1452166_a_at	Mm.22662
1452167_at	Mm.270950
1452168_x_at	Mm.325827
1452169_a_at	Mm.314923
1452170_at	Mm.140672
1452171_at	Mm.274847
1452172_at	Mm.30965
1452173_at	Mm.200497
1452174_at	Mm.38016
1452175_at	Mm.39704
1452176_at	Mm.255398
1452177_at	Mm.27135
1452178_at	Mm.234912
1452179_at	Mm.286285
1452180_at	Mm.286285
1452181_at	Mm.334999
1452182_at	Mm.33808
1452183_a_at	Mm.289645
1452184_at	Mm.322294
1452185_at	Mm.260105
1452186_at	Mm.259197
1452187_at	Mm.259197
1452188_at	Mm.51116
1452189_at	Mm.265125
1452190_at	Mm.389969
1452191_at	Mm.389969
1452192_at	Mm.334561
1452193_a_at	Mm.1574
1452194_at	Mm.23686
1452195_s_at	Mm.320785
1452196_a_at	Mm.25203
1452197_at	Mm.206841
1452198_at	Mm.86406
1452199_at	Mm.45418
1452200_at	Mm.289456
1452201_at	Mm.46647
1452202_at	Mm.247564
1452203_at	Mm.196290
1452204_at	Mm.32556
1452205_x_at	Mm.333026
1452206_at	Mm.38951
1452207_at	Mm.272321
1452208_at	Mm.25307
1452209_at	Mm.260938
1452210_at	Mm.21492
1452211_at	Mm.240066
1452212_at	Mm.472685
1452213_at	Mm.102407
1452214_at	Mm.15406
1452215_at	Mm.455792
1452216_at	Mm.37560
1452217_at	Mm.203866
1452218_at	Mm.210403
1452219_at	Mm.157904
1452220_at	Mm.436572
1452221_a_at	Mm.17537
1452222_at	Mm.331784
1452223_s_at	Mm.27621
1452224_at	Mm.287329
1452225_at	Mm.473757
1452226_at	Mm.473710
1452227_at	Mm.235020
1452228_at	Mm.257819
1452229_at	Mm.422794
1452230_at	Mm.21762
1452231_x_at	Mm.261270
1452232_at	Mm.62886
1452233_at	Mm.196634
1452234_s_at	Mm.246388
1452235_at	Mm.270798
1452236_at	Mm.329022
1452237_at	Mm.433409
1452238_at	Mm.433409
1452239_at	Mm.280950
1452240_at	Mm.266435
1452241_at	Mm.259893
1452242_at	Mm.9916
1452243_at	Mm.68170
1452244_at	Mm.252139
1452245_at	Mm.247195
1452246_at	Mm.172222
1452247_at	Mm.259021
1452248_at	Mm.332102
1452249_at	Mm.150314
1452250_a_at	Mm.1949
1452251_at	Mm.384353
1452252_at	Mm.29631
1452253_at	Mm.311912
1452254_at	Mm.441613
1452255_at	Mm.21295
1452256_at	Mm.18466
1452257_at	Mm.293470
1452258_at	Mm.427078
1452259_at	Mm.427078
1452260_at	Mm.10026
1452261_at	Mm.133101
1452262_at	Mm.269657
1452263_at	Mm.78738
1452264_at	Mm.29389
1452265_at	Mm.138740
1452266_at	Mm.274318
1452267_at	Mm.328835
1452268_at	Mm.246174
1452269_at	Mm.329668
1452270_s_at	Mm.313915
1452271_at	Mm.266215
1452272_a_at	Mm.28124
1452273_at	Mm.267178
1452274_at	Mm.220972
1452275_at	Mm.220972
1452276_at	Mm.99113
1452277_at	Mm.211850
1452278_a_at	Mm.458633
1452279_at	Mm.3064
1452280_at	Mm.223980
1452281_at	Mm.3770
1452282_at	Mm.235885
1452283_at	Mm.158669
1452284_at	Mm.41639
1452285_a_at	Mm.182962
1452286_at	Mm.121285
1452287_at	Mm.391995
1452288_at	Mm.214959
1452289_a_at	Mm.22985
1452290_at	Mm.27742
1452291_at	Mm.244403
1452292_at	Mm.39053
1452293_at	Mm.35084
1452294_at	Mm.36560
1452295_at	Mm.472831
1452296_at	Mm.202457
1452297_at	Mm.268672
1452298_a_at	Mm.260098
1452299_at	Mm.78312
1452300_at	Mm.440686
1452301_at	Mm.109341
1452302_at	Mm.240298
1452303_at	Mm.240298
1452304_a_at	Mm.320978
1452305_s_at	Mm.23185
1452306_at	Mm.297919
1452307_at	Mm.386884
1452308_a_at	Mm.207432
1452309_at	Mm.99961
1452310_at	Mm.45159
1452311_at	Mm.21789
1452312_at	Mm.426483
1452313_at	Mm.143908
1452314_at	Mm.42203
1452315_at	Mm.42203
1452316_at	Mm.246726
1452317_at	Mm.258271
1452318_a_at	Mm.372314
1452319_at	Mm.295906
1452320_at	Mm.23847
1452321_at	Mm.240871
1452322_a_at	Mm.240871
1452323_at	Mm.385009
1452324_at	Mm.4608
1452325_at	Mm.78015
1452326_at	Mm.46251
1452327_at	Mm.196943
1452328_s_at	Mm.41711
1452329_at	Mm.423124
1452330_a_at	Mm.159028
1452331_s_at	Mm.274314
1452332_at	Mm.93759
1452333_at	Mm.313303
1452334_at	Mm.129746
1452335_at	Mm.130610
1452336_at	Mm.270087
1452337_at	Mm.87616
1452338_s_at	Mm.40546
1452339_at	Mm.102141
1452340_at	Mm.38277
1452341_at	Mm.24452
1452342_at	Mm.392114
1452343_at	Mm.440183
1452344_at	Mm.236068
1452345_at	Mm.332941
1452346_at	Mm.29628
1452347_at	Mm.132788
1452348_s_at	Mm.261270
1452349_x_at	Mm.425061
1452350_at	Mm.45602
1452351_at	---
1452352_at	Mm.439734
1452353_at	Mm.241098
1452354_at	Mm.54981
1452355_at	Mm.274393
1452356_at	Mm.441132
1452357_at	Mm.20365
1452358_at	Mm.328503
1452359_at	Mm.243632
1452360_a_at	Mm.472769
1452361_at	Mm.24765
1452362_at	Mm.117087
1452363_a_at	Mm.227583
1452364_at	Mm.283410
1452365_at	Mm.334569
1452366_at	Mm.334569
1452367_at	Mm.441152
1452368_at	Mm.333722
1452369_at	Mm.217216
1452370_s_at	Mm.29600
1452371_at	Mm.223946
1452372_at	Mm.17918
1452373_at	Mm.136418
1452374_at	Mm.286454
1452375_at	Mm.273571
1452376_at	Mm.274089
1452377_at	Mm.2389
1452378_at	Mm.298256
1452379_at	Mm.409595
1452380_at	Mm.257266
1452381_at	Mm.391651
1452382_at	Mm.383186
1452383_at	Mm.328476
1452384_at	Mm.338425
1452385_at	Mm.219684
1452386_at	Mm.215917
1452387_a_at	Mm.21145
1452388_at	Mm.6388
1452389_at	Mm.367714
1452390_at	Mm.271932
1452391_at	Mm.66222
1452392_a_at	Mm.35817
1452393_at	Mm.387725
1452394_at	Mm.125659
1452395_at	Mm.219643
1452396_at	Mm.439811
1452397_at	Mm.333515
1452398_at	Mm.34031
