ProbeID	TargetID
A_52_P407786	AK008871
A_51_P279898	AK008872
A_52_P26892	AK008884
A_52_P1002658	AK008898
A_52_P1074786	AK008905
A_52_P230773	AK008922
A_51_P218137	AK008925
A_51_P183515	AK008958
A_51_P313093	AK008991
A_52_P402885	AK009002
A_51_P520809	AK009054
A_52_P187987	AK009064
A_52_P144871	AK009080
A_51_P179293	AK009098
A_52_P442751	AK009114
A_51_P228682	AK009124
A_52_P407755	AK009137
A_51_P394745	AK009138
A_51_P457397	AK009140
A_51_P266403	AK009163
A_51_P131888	AK009171
A_52_P533817	AK009185
A_52_P101972	AK009212
A_51_P419103	AK009213
A_52_P338059	AK009216
A_52_P1138659	AK009224
A_52_P203852	AK009244
A_51_P221781	AK009327
A_51_P440923	AK009333
A_51_P517645	AK009336
A_51_P390354	AK009357
A_51_P433091	AK009365
A_51_P219896	AK009368
A_51_P446512	AK009387
A_52_P670978	AK009389
A_52_P311392	AK009443
A_52_P898433	AK009452
A_52_P547251	AK009475
A_52_P316545	AK009476
A_51_P124008	AK009476
A_52_P115402	AK009480
A_52_P99353	AK009488
A_52_P381009	AK009502
A_52_P1162808	AK009506
A_51_P171180	AK009597
A_52_P493806	AK009611
A_51_P182456	AK009638
A_52_P1187549	AK009643
A_52_P359502	AK009645
A_51_P311342	AK009658
A_51_P436861	AK009699
A_52_P445346	AK009701
A_52_P644005	AK009704
A_51_P452109	AK009711
A_51_P377377	AK009722
A_51_P144648	AK009750
A_51_P470905	AK009779
A_51_P345340	AK009780
A_51_P345344	AK009780
A_52_P300533	AK009785
A_51_P348617	AK009829
A_52_P1147469	AK009831
A_51_P427828	AK009836
A_52_P646643	AK009865
A_51_P445912	AK009882
A_52_P150294	AK009884
A_52_P62011	AK009885
A_52_P260241	AK009897
A_51_P249578	AK009900
A_51_P380401	AK009937
A_52_P273120	AK009938
A_52_P498846	AK009963
A_52_P257638	AK009974
A_52_P324391	AK009987
A_52_P434769	AK009988
A_52_P638513	AK010004
A_51_P442765	AK010010
A_51_P358233	AK010014
A_52_P962431	AK010033
A_51_P356775	AK010104
A_51_P450373	AK010113
A_52_P9057	AK010122
A_52_P528490	AK010147
A_51_P219312	AK010153
A_51_P429111	AK010199
A_51_P404815	AK010208
A_51_P250161	AK010213
A_51_P339724	AK010217
A_51_P412579	AK010233
A_52_P163790	AK010362
A_51_P475930	AK010362
A_52_P1114640	AK010368
A_52_P46986	AK010433
A_51_P191046	AK010436
A_51_P135075	AK010476
A_52_P439975	AK010524
A_51_P431610	AK010555
A_51_P239456	AK010567
A_51_P485287	AK010580
A_51_P173141	AK010586
A_52_P678800	AK010610
A_52_P453508	AK010630
A_51_P405513	AK010645
A_51_P186325	AK010662
A_52_P584415	AK010665
A_52_P456257	AK010695
A_51_P202950	AK010701
A_52_P389105	AK010703
A_51_P221176	AK010712
A_51_P213666	AK010717
A_51_P125679	AK010725
A_51_P188704	AK010728
A_52_P24328	AK010733
A_51_P264534	AK010774
A_52_P244367	AK010793
A_52_P448286	AK010837
A_51_P513369	AK010841
A_52_P464129	AK010878
A_51_P512172	AK010953
A_51_P232800	AK010956
A_51_P292097	AK010964
A_51_P375498	AK010975
A_51_P170894	AK010976
A_51_P507471	AK010990
A_52_P592195	AK011044
A_51_P491240	AK011092
A_51_P109548	AK011095
A_52_P507498	AK011113
A_52_P144964	AK011135
A_52_P283910	AK011143
A_51_P487913	AK011165
A_52_P1082736	AK011173
A_52_P713932	AK011210
A_52_P456137	AK011220
A_52_P32453	AK011222
A_51_P216268	AK011250
A_52_P75220	AK011275
A_51_P100099	AK011292
A_51_P137640	AK011315
A_52_P219974	AK011326
A_52_P922200	AK011331
A_51_P103229	AK011349
A_51_P383014	AK011368
A_51_P101425	AK011396
A_51_P201479	AK011411
A_51_P180314	AK011413
A_51_P170577	AK011422
A_52_P385736	AK011437
A_52_P58503	AK011447
A_52_P434662	AK011493
A_52_P10781	AK011495
A_51_P295365	AK011498
A_51_P193925	AK011505
A_52_P721817	AK011506
A_52_P466750	AK011526
A_51_P518698	AK011534
A_51_P169516	AK011539
A_52_P243992	AK011565
A_51_P515137	AK011567
A_52_P150273	AK011568
A_52_P571431	AK011569
A_52_P601264	AK011583
A_51_P346380	AK011616
A_52_P665393	AK011638
A_51_P518199	AK011653
A_52_P603680	AK011656
A_52_P83193	AK011675
A_52_P344427	AK011687
A_51_P105755	AK011730
A_52_P152983	AK011739
A_52_P29765	AK011760
A_51_P403704	AK011787
A_52_P193256	AK011803
A_51_P505464	AK011828
A_52_P185343	AK011851
A_52_P225370	AK011855
A_51_P233320	AK011866
A_52_P236176	AK011873
A_52_P276412	AK011886
A_51_P265089	AK011897
A_51_P102090	AK011904
A_52_P668157	AK011905
A_52_P80622	AK011946
A_52_P1002614	AK011948
A_51_P401471	AK011951
A_52_P986608	AK011956
A_52_P533930	AK011976
A_52_P625215	AK011977
A_51_P210340	AK011997
A_52_P16346	AK012005
A_52_P96772	AK012010
A_51_P114126	AK012034
A_52_P721899	AK012039
A_52_P166482	AK012045
A_52_P598447	AK012046
A_52_P404955	AK012052
A_51_P256323	AK012110
A_52_P311148	AK012141
A_51_P353134	AK012219
A_51_P198045	AK012286
A_52_P348847	AK012293
A_51_P432907	AK012372
A_52_P472098	AK012373
A_51_P371892	AK012381
A_51_P118539	AK012399
A_51_P118535	AK012399
A_51_P343598	AK012407
A_52_P1186875	AK012417
A_52_P291	AK012436
A_51_P288927	AK012449
A_52_P458853	AK012459
A_51_P290042	AK012462
A_52_P171993	AK012463
A_51_P330724	AK012503
A_52_P1178881	AK012511
A_51_P347333	AK012530
A_52_P155713	AK012573
A_51_P506714	AK012596
A_52_P196057	AK012612
A_51_P309589	AK012623
A_52_P81630	AK012631
A_52_P499453	AK012660
A_51_P145300	AK012679
A_52_P218955	AK012700
A_52_P668304	AK012743
A_51_P517834	AK012806
A_52_P601295	AK012844
A_51_P248335	AK012848
A_51_P473072	AK012851
A_52_P461504	AK012854
A_52_P946357	AK012879
A_51_P116665	AK012880
A_52_P834161	AK012882
A_51_P152797	AK012887
A_51_P478678	AK012888
A_51_P473119	AK012891
A_52_P978570	AK012892
A_52_P761882	AK012914
A_52_P338234	AK012919
A_51_P504845	AK012922
A_51_P132210	AK012929
A_52_P327335	AK012940
A_51_P481968	AK012941
A_52_P72546	AK012955
A_51_P436559	AK012957
A_52_P112791	AK012966
A_52_P59070	AK012972
A_51_P179114	AK012975
A_51_P242591	AK012978
A_52_P212025	AK012979
A_51_P150715	AK012982
A_51_P282123	AK012991
A_51_P300532	AK012992
A_52_P536538	AK013007
A_51_P448545	AK013012
A_51_P230804	AK013043
A_52_P546186	AK013043
A_52_P265666	AK013060
A_51_P250459	AK013063
A_52_P793889	AK013077
A_52_P597714	AK013084
A_52_P211910	AK013099
A_52_P166450	AK013113
A_51_P337089	AK013116
A_52_P244126	AK013119
A_51_P270635	AK013141
A_52_P761812	AK013171
A_51_P354548	AK013182
A_51_P295118	AK013208
A_52_P94071	AK013239
A_52_P584753	AK013274
A_52_P86143	AK013278
A_51_P102249	AK013318
A_52_P858226	AK013332
A_51_P357696	AK013342
A_51_P265154	AK013346
A_52_P265773	AK013354
A_52_P994653	AK013357
A_52_P230793	AK013363
A_52_P316584	AK013364
A_51_P310164	AK013367
A_52_P682707	AK013380
A_51_P308290	AK013390
A_51_P493709	AK013405
A_52_P391757	AK013418
A_51_P476357	AK013434
A_52_P61893	AK013444
A_51_P158418	AK013449
A_52_P1042725	AK013470
A_51_P300787	AK013485
A_51_P334532	AK013487
A_51_P456234	AK013491
A_51_P210934	AK013499
A_52_P16356	AK013505
A_51_P491835	AK013507
A_52_P29655	AK013510
A_52_P206669	AK013526
A_52_P394448	AK013531
A_51_P362981	AK013534
A_52_P622600	AK013536
A_52_P706013	AK013544
A_51_P298912	AK013545
A_52_P1082755	AK013551
A_52_P547491	AK013564
A_51_P223994	AK013574
A_52_P769895	AK013576
A_52_P64538	AK013582
A_52_P1026877	AK013589
A_51_P229477	AK013604
A_52_P563489	AK013614
A_51_P430033	AK013632
A_52_P504460	AK013634
A_51_P304561	AK013640
A_51_P235274	AK013651
A_51_P113518	AK013654
A_52_P260366	AK013660
A_52_P177217	AK013670
A_52_P652092	AK013674
A_51_P471273	AK013700
A_52_P729863	AK013702
A_51_P386999	AK013704
A_51_P400160	AK013705
A_52_P598468	AK013710
A_52_P369840	AK013738
A_52_P311263	AK013739
A_51_P334563	AK013746
A_52_P1034835	AK013749
A_52_P946362	AK013751
A_51_P508666	AK013759
A_51_P324651	AK013763
A_52_P930186	AK013767
A_51_P412305	AK013783
A_51_P355151	AK013788
A_52_P456243	AK013806
A_52_P986621	AK013809
A_52_P531325	AK013825
A_52_P410890	AK013832
A_52_P43100	AK013833
A_52_P373010	AK013838
A_52_P222669	AK013859
A_52_P628654	AK013883
A_52_P654910	AK013894
A_52_P662961	AK013898
A_52_P564908	AK013903
A_52_P647023	AK013907
A_52_P834112	AK013908
A_51_P306215	AK013916
A_51_P278464	AK013920
A_51_P510916	AK013921
A_51_P510914	AK013921
A_51_P287715	AK013927
A_51_P268964	AK013928
A_52_P367473	AK013928
A_52_P102115	AK013994
A_51_P182845	AK014001
A_52_P584985	AK014004
A_52_P662834	AK014007
A_51_P285906	AK014010
A_51_P280192	AK014035
A_52_P1098851	AK014037
A_51_P160344	AK014046
A_52_P465171	AK014060
A_51_P199756	AK014062
A_51_P423354	AK014074
A_52_P27003	AK014089
A_52_P169198	AK014097
A_52_P1037027	AK014119
A_52_P785927	AK014122
A_52_P1114735	AK014129
A_52_P622614	AK014164
A_51_P431999	AK014168
A_51_P173469	AK014173
A_52_P61903	AK014174
A_52_P296864	AK014177
A_52_P139638	AK014178
A_52_P241582	AK014181
A_52_P496397	AK014190
A_51_P390794	AK014197
A_52_P801919	AK014225
A_52_P453546	AK014232
A_52_P809948	AK014238
A_52_P297903	AK014240
A_52_P769902	AK014257
A_52_P131584	AK014260
A_51_P383293	AK014261
A_52_P874367	AK014267
A_51_P415207	AK014270
A_51_P247412	AK014278
A_51_P418737	AK014289
A_52_P590318	AK014327
A_51_P353118	AK014334
A_51_P474015	AK014365
A_51_P470258	AK014376
A_51_P256898	AK014383
A_52_P1042732	AK014386
A_51_P420810	AK014392
A_51_P183822	AK014401
A_52_P64459	AK014414
A_52_P690645	AK014415
A_51_P177062	AK014419
A_51_P201450	AK014425
A_52_P225377	AK014446
A_51_P155714	AK014457
A_51_P208152	AK014460
A_52_P91336	AK014461
A_52_P636084	AK014472
A_51_P442458	AK014475
A_52_P397418	AK014480
A_51_P204845	AK014492
A_52_P107717	AK014499
A_52_P554679	AK014508
A_52_P930128	AK014529
A_52_P24230	AK014533
A_52_P16151	AK014541
A_52_P67250	AK014547
A_51_P455657	AK014551
A_51_P203706	AK014555
A_52_P598506	AK014557
A_52_P440027	AK014565
A_51_P382331	AK014574
A_51_P247172	AK014581
A_52_P499128	AK014584
A_52_P515212	AK014588
A_52_P644072	AK014591
A_52_P566208	AK014593
A_51_P448114	AK014599
A_52_P1034776	AK014609
A_52_P67124	AK014613
A_51_P209666	AK014617
A_51_P447955	AK014626
A_51_P350578	AK014627
A_52_P1138688	AK014629
A_52_P262997	AK014632
A_51_P241535	AK014636
A_51_P456890	AK014638
A_51_P513041	AK014639
A_51_P428836	AK014640
A_51_P488780	AK014642
A_52_P685511	AK014656
A_52_P273906	AK014656
A_51_P117890	AK014660
A_51_P346630	AK014662
A_51_P118664	AK014663
A_52_P874953	AK014666
A_51_P406877	AK014668
A_51_P286935	AK014671
A_52_P456664	AK014677
A_51_P408784	AK014688
A_52_P1019369	AK014704
A_51_P408584	AK014707
A_52_P249672	AK014716
A_51_P431179	AK014724
A_51_P281637	AK014743
A_51_P262410	AK014745
A_51_P237418	AK014752
A_51_P160576	AK014760
A_51_P506038	AK014764
A_52_P1075494	AK014787
A_51_P369426	AK014794
A_52_P1026830	AK014817
A_51_P223084	AK014830
A_52_P209277	AK014831
A_52_P619991	AK014834
A_51_P471911	AK014837
A_51_P442246	AK014841
A_51_P383884	AK014842
A_51_P464420	AK014845
A_51_P374521	AK014850
A_52_P295140	AK014852
A_51_P230330	AK014861
A_51_P170360	AK014868
A_51_P430718	AK014872
A_52_P456448	AK014876
A_51_P516793	AK014877
A_51_P116064	AK014882
A_52_P75171	AK014884
A_51_P213896	AK014891
A_52_P1018726	AK014898
A_51_P160978	AK014899
A_51_P278930	AK014905
A_51_P365139	AK014911
A_52_P43016	AK014912
A_52_P721851	AK014943
A_52_P651154	AK014948
A_51_P494951	AK014948
A_51_P485031	AK014951
A_51_P443782	AK014953
A_51_P237815	AK014961
A_52_P668206	AK014969
A_51_P213443	AK014973
A_51_P270005	AK014976
A_51_P184108	AK014983
A_52_P126132	AK014984
A_52_P273706	AK014999
A_52_P408540	AK015002
A_51_P228452	AK015009
A_52_P283087	AK015010
A_52_P678837	AK015013
A_51_P277071	AK015018
A_51_P350134	AK015021
A_52_P83363	AK015025
A_51_P143744	AK015027
A_51_P386052	AK015030
A_51_P496511	AK015032
A_51_P352515	AK015045
A_51_P427257	AK015048
A_52_P407983	AK015050
A_52_P338134	AK015051
A_51_P338510	AK015052
A_52_P593110	AK015056
A_52_P305987	AK015063
A_51_P140042	AK015063
A_52_P770503	AK015066
A_51_P239955	AK015069
A_52_P94150	AK015074
A_51_P451228	AK015074
A_52_P265820	AK015077
A_52_P1179483	AK015079
A_51_P288608	AK015086
A_52_P842788	AK015095
A_51_P191293	AK015098
A_52_P914882	AK015108
A_51_P432011	AK015109
A_52_P173352	AK015110
A_51_P253388	AK015112
A_51_P518987	AK015119
A_51_P144624	AK015127
A_51_P451822	AK015134
A_51_P256549	AK015138
A_51_P273613	AK015139
A_51_P338304	AK015140
A_51_P230634	AK015141
A_52_P899023	AK015143
A_51_P282993	AK015144
A_52_P536768	AK015152
A_52_P45823	AK015168
A_51_P427540	AK015184
A_51_P472393	AK015205
A_51_P464892	AK015207
A_51_P416285	AK015221
A_52_P834753	AK015222
A_51_P168981	AK015225
A_51_P387952	AK015226
A_52_P899041	AK015235
A_52_P1051417	AK015253
A_52_P253769	AK015254
A_51_P339179	AK015257
A_51_P144330	AK015266
A_51_P220543	AK015267
A_52_P252034	AK015267
A_51_P157546	AK015285
A_52_P196019	AK015286
A_52_P630806	AK015286
A_52_P456296	AK015297
A_52_P8270	AK015302
A_51_P175674	AK015306
A_51_P324290	AK015310
A_52_P963032	AK015316
A_52_P21642	AK015319
A_52_P236240	AK015322
A_51_P373134	AK015323
A_52_P539356	AK015330
A_51_P137018	AK015331
A_51_P221239	AK015338
A_52_P730460	AK015342
A_52_P1027486	AK015347
A_52_P56549	AK015350
A_51_P414219	AK015353
A_51_P331098	AK015359
A_52_P15674	AK015362
A_52_P134305	AK015363
A_51_P503691	AK015367
A_51_P107176	AK015371
A_51_P200087	AK015380
A_52_P1171547	AK015382
A_51_P379783	AK015384
A_51_P239094	AK015396
A_52_P439545	AK015402
A_51_P234397	AK015408
A_52_P793862	AK015409
A_52_P850805	AK015414
A_52_P566990	AK015421
A_52_P397184	AK015422
A_52_P346244	AK015426
A_51_P170844	AK015427
A_52_P268467	AK015428
A_51_P311362	AK015429
A_52_P418692	AK015432
A_52_P95096	AK015435
A_52_P347764	AK015438
A_52_P770459	AK015448
A_51_P380633	AK015455
A_52_P5579	AK015459
A_51_P249250	AK015468
A_52_P179909	AK015475
A_52_P690579	AK015479
A_52_P356886	AK015480
A_51_P224868	AK015480
A_52_P1171511	AK015482
A_51_P225196	AK015492
A_51_P249565	AK015494
A_51_P286073	AK015500
A_51_P411495	AK015502
A_52_P469589	AK015510
A_51_P516198	AK015525
A_52_P582339	AK015528
A_51_P270874	AK015528
A_51_P101627	AK015529
A_52_P514990	AK015535
A_51_P164347	AK015544
A_52_P268497	AK015546
A_52_P276546	AK015554
A_51_P122972	AK015558
A_51_P149209	AK015560
A_52_P662919	AK015565
A_52_P1051455	AK015567
A_51_P394621	AK015568
A_51_P465709	AK015570
A_52_P1035446	AK015575
A_51_P512669	AK015587
A_52_P346252	AK015592
A_51_P364550	AK015598
A_52_P1163494	AK015602
A_51_P229732	AK015605
A_51_P240977	AK015610
A_52_P617272	AK015611
A_51_P306522	AK015616
A_51_P340148	AK015625
A_51_P128807	AK015626
A_51_P203547	AK015642
A_51_P160592	AK015647
A_52_P714557	AK015648
A_51_P252229	AK015649
A_52_P206723	AK015651
A_52_P107519	AK015658
A_52_P746506	AK015661
A_52_P115565	AK015665
A_52_P681625	AK015669
A_51_P338326	AK015676
A_51_P227845	AK015678
A_52_P574291	AK015681
A_51_P240993	AK015688
A_51_P154818	AK015703
A_52_P544286	AK015708
A_52_P110199	AK015711
A_51_P210992	AK015714
A_52_P220135	AK015716
A_51_P109881	AK015717
A_52_P601230	AK015725
A_52_P1075416	AK015727
A_51_P209118	AK015736
A_52_P1099405	AK015737
A_51_P433083	AK015742
A_51_P184991	AK015753
A_52_P32393	AK015759
A_52_P51224	AK015769
A_51_P407746	AK015778
A_52_P230881	AK015781
A_51_P383340	AK015788
A_51_P383347	AK015788
A_51_P448627	AK015791
A_52_P432052	AK015795
A_51_P327166	AK015801
A_52_P576962	AK015803
A_52_P493502	AK015803
A_51_P302049	AK015805
A_52_P201391	AK015814
A_51_P267180	AK015818
A_52_P874973	AK015822
A_51_P156697	AK015837
A_52_P722518	AK015838
A_52_P534018	AK015839
A_51_P381449	AK015845
A_51_P394612	AK015851
A_52_P206436	AK015854
A_51_P256933	AK015854
A_52_P227	AK015855
A_51_P150571	AK015861
A_51_P201680	AK015871
A_52_P525983	AK015877
A_51_P433908	AK015889
A_52_P644091	AK015891
A_51_P220570	AK015893
A_52_P474949	AK015896
A_51_P441215	AK015899
A_52_P247915	AK015900
A_52_P378181	AK015913
A_52_P371971	AK015913
A_52_P654846	AK015914
A_51_P510640	AK015924
A_52_P281935	AK015925
A_51_P115526	AK015926
A_52_P738493	AK015928
A_52_P458790	AK015929
A_51_P169305	AK015933
A_52_P979196	AK015934
A_51_P248687	AK015939
A_51_P477019	AK015947
A_51_P477018	AK015947
A_52_P842768	AK015950
A_52_P27056	AK015955
A_51_P128657	AK015957
A_52_P291562	AK015959
A_51_P441377	AK015962
A_51_P475155	AK015966
A_51_P394804	AK015971
A_52_P385465	AK015972
A_52_P987254	AK015975
A_51_P315911	AK015981
A_52_P281909	AK015982
A_51_P370248	AK015986
A_51_P108031	AK015993
A_52_P706656	AK015994
A_51_P513803	AK015995
A_51_P428316	AK016003
A_51_P263453	AK016008
A_52_P391825	AK016009
A_52_P938913	AK016012
A_52_P611902	AK016014
A_51_P100519	AK016018
A_52_P436843	AK016020
A_52_P485686	AK016028
A_52_P117482	AK016037
A_51_P287798	AK016041
A_51_P287802	AK016041
A_52_P295146	AK016047
A_51_P298975	AK016058
A_52_P762514	AK016060
A_51_P342106	AK016064
A_52_P622667	AK016066
A_51_P433975	AK016069
A_51_P433970	AK016069
A_52_P198698	AK016078
A_51_P218556	AK016089
A_52_P657537	AK016098
A_51_P518156	AK016101
A_51_P354683	AK016104
A_52_P730476	AK016105
A_52_P536701	AK016108
A_51_P360877	AK016124
A_51_P166131	AK016128
A_52_P343569	AK016128
A_52_P1091340	AK016132
A_51_P123066	AK016133
A_52_P289965	AK016140
A_52_P971136	AK016144
A_51_P467699	AK016148
A_52_P402531	AK016149
A_51_P284067	AK016155
A_52_P367026	AK016156
A_51_P108072	AK016157
A_51_P330870	AK016162
A_51_P315941	AK016167
A_52_P182601	AK016170
A_52_P445547	AK016179
A_52_P620766	AK016180
A_51_P462029	AK016191
A_51_P490127	AK016192
A_51_P235440	AK016197
A_52_P1123245	AK016200
A_51_P455128	AK016201
A_52_P579668	AK016216
A_51_P259765	AK016216
A_52_P190659	AK016217
A_51_P503202	AK016218
A_52_P850831	AK016220
A_52_P818604	AK016226
A_51_P231860	AK016239
A_52_P606569	AK016240
A_51_P259888	AK016242
A_51_P353524	AK016248
A_51_P473428	AK016252
A_52_P39314	AK016255
A_52_P34861	AK016255
A_52_P1123266	AK016261
A_52_P563584	AK016265
A_52_P45878	AK016280
A_52_P265855	AK016282
A_52_P265861	AK016282
A_52_P614598	AK016285
A_52_P380658	AK016287
A_51_P394889	AK016293
A_51_P143773	AK016303
A_52_P382076	AK016314
A_51_P334155	AK016318
A_51_P269257	AK016319
A_51_P453129	AK016320
A_52_P818624	AK016323
A_51_P219041	AK016328
A_51_P306739	AK016329
A_52_P131663	AK016332
A_52_P525989	AK016349
A_51_P173484	AK016353
A_52_P31370	AK016353
A_51_P274830	AK016354
A_52_P330119	AK016367
A_52_P273865	AK016370
A_51_P132574	AK016384
A_52_P488409	AK016397
A_52_P386507	AK016401
A_51_P239214	AK016403
A_51_P396559	AK016405
A_51_P448894	AK016407
A_52_P241640	AK016417
A_51_P419562	AK016421
A_51_P245324	AK016423
A_51_P430744	AK016424
A_51_P305239	AK016429
A_51_P395206	AK016430
A_51_P243721	AK016435
A_52_P1178840	AK016440
A_52_P509853	AK016443
A_51_P480020	AK016444
A_52_P84347	AK016464
A_51_P441933	AK016475
A_51_P436644	AK016486
A_52_P318584	AK016488
A_52_P214673	AK016490
A_51_P208232	AK016492
A_51_P243454	AK016497
A_51_P209704	AK016501
A_51_P321508	AK016503
A_51_P192924	AK016512
A_51_P288746	AK016515
A_51_P340623	AK016518
A_52_P778486	AK016521
A_52_P263114	AK016524
A_51_P131480	AK016530
A_51_P455459	AK016534
A_52_P1059415	AK016536
A_52_P585021	AK016538
A_51_P151372	AK016539
A_51_P487331	AK016544
A_51_P123965	AK016545
A_51_P134184	AK016549
A_51_P264411	AK016553
A_51_P217598	AK016565
A_51_P427401	AK016569
A_51_P424369	AK016576
A_51_P286878	AK016577
A_51_P330353	AK016578
A_51_P149769	AK016580
A_51_P451685	AK016584
A_51_P430754	AK016589
A_52_P606411	AK016589
A_51_P488819	AK016591
A_51_P403122	AK016596
A_51_P447540	AK016597
A_52_P198561	AK016597
A_51_P121724	AK016598
A_52_P550062	AK016600
A_52_P382139	AK016600
A_51_P235977	AK016601
A_51_P444216	AK016612
A_51_P504134	AK016614
A_51_P514945	AK016620
A_52_P351495	AK016630
A_51_P174133	AK016633
A_51_P440116	AK016636
A_51_P367374	AK016649
A_52_P603872	AK016658
A_52_P242609	AK016661
A_51_P245633	AK016665
A_52_P211863	AK016672
A_51_P162894	AK016673
A_51_P320261	AK016679
A_52_P657396	AK016680
A_52_P425317	AK016682
A_52_P416014	AK016689
A_51_P444137	AK016694
A_51_P279357	AK016695
A_52_P120774	AK016698
A_52_P297822	AK016699
A_51_P260288	AK016705
A_51_P172650	AK016707
A_51_P329178	AK016710
A_51_P260695	AK016712
A_51_P260692	AK016712
A_51_P165156	AK016716
A_52_P309008	AK016716
A_51_P344527	AK016718
A_52_P1138699	AK016719
A_52_P281888	AK016729
A_52_P5905	AK016730
A_52_P434742	AK016739
A_52_P1163468	AK016741
A_52_P29583	AK016742
A_51_P419599	AK016764
A_51_P485090	AK016765
A_52_P660085	AK016768
A_51_P428905	AK016770
A_51_P168580	AK016772
A_51_P378341	AK016780
A_52_P204035	AK016784
A_51_P477604	AK016789
A_52_P115433	AK016790
A_51_P375631	AK016792
A_52_P426601	AK016801
