Probe Set ID	Representative Public ID
92947_s_at	X57498
92948_at	X03020
92949_at	X85124
92950_at	X86682
92951_at	X71422
92952_f_at	X61455
92953_at	U60969
92955_at	X64534
92956_at	X74760
92957_at	Y00848
92958_at	AI849135
92959_at	Z48757
92960_at	X12810
92961_at	Z27410
92962_at	M83312
92963_at	AI843231
92965_at	J04698
92966_g_at	J04698
92967_r_at	AI326288
92968_at	D87902
92969_at	X76505
92970_at	L08757
92971_at	AW125849
92972_at	X05557
92974_at	X52533
92975_at	L14543
92976_at	X92397
92977_s_at	X75330
92978_s_at	X16490
92979_at	X63190
92980_at	X75014
92981_at	X68837
92982_at	M97017
92983_at	D49393
92984_g_at	D49393
92985_at	D83203
92986_g_at	D83203
92987_at	M28383
92988_i_at	D86214
92989_f_at	D86214
92990_at	U46186
92991_at	U62522
92992_i_at	AI324972
92993_r_at	AI324972
92994_at	M87863
92995_at	D21165
92996_at	D49473
92997_g_at	D49473
92998_at	U37017
92999_at	D50416
93000_g_at	D50416
93001_at	D50418
93002_r_at	M87321
93004_r_at	AI842887
93005_at	D37792
93006_at	Y07693
93007_at	Z18280
93008_at	AW120557
93009_at	J04696
93010_at	AJ250406
93011_at	AW123904
93012_at	X81464
93013_at	AF077861
93014_at	Y17223
93015_at	X65021
93016_at	U56243
93017_at	AF077527
93018_at	AI790103
93019_at	Z35401
93020_at	AF051347
93021_at	AA790008
93022_i_at	M32459
93023_f_at	M32459
93024_at	M32460
93025_at	AI835257
93026_at	AW124337
93027_r_at	AI836214
93028_at	X58196
93029_at	U68564
93030_at	AI844457
93033_at	X92664
93037_i_at	M69260
93038_f_at	M69260
93039_at	AF009513
93040_at	AF091390
93041_at	D26089
93042_at	D21207
93043_at	D50463
93045_at	L28836
93046_at	AW045233
93047_at	AI849144
93048_at	AJ005253
93050_at	M91602
93051_at	Z37107
93053_at	AF068244
93054_at	AI846368
93055_at	AW049376
93056_g_at	AW049376
93057_at	AW122989
93058_at	AF026481
93059_at	AI854841
93061_at	L23423
93062_at	AW045881
93063_at	U82624
93064_at	AF035207
93065_at	U14412
93066_at	D16195
93067_f_at	U62674
93068_r_at	U62674
93069_at	U62483
93070_at	AI847564
93071_at	X99644
93072_at	D38642
93073_at	U36576
93074_g_at	U36576
93075_r_at	U36575
93076_at	AW124171
93077_s_at	D86232
93078_at	X04653
93080_at	AF069954
93081_at	U35142
93082_at	AW124081
93083_at	D63423
93084_at	U27315
93085_at	D44456
93086_at	M18237
93087_r_at	AA267185
93088_at	X01838
93089_at	X12507
93090_at	M23362
93091_s_at	M63503
93092_at	U35323
93093_at	U35623
93094_at	U88588
93095_at	U00431
93096_at	AA986050
93097_at	U51805
93098_at	AA538391
93099_f_at	U01063
93100_at	X13297
93101_s_at	U96635
93102_f_at	U20365
93103_at	M17587
93104_at	Z16410
93105_s_at	M26056
93106_i_at	M20878
93107_r_at	M20878
93108_at	J05185
93109_f_at	M75718
93111_at	D45836
93112_at	D86725
93114_at	AI843947
93116_at	J02626
93117_at	AF073993
93118_at	AI844131
93119_at	X53157
93120_f_at	V00746
93121_at	X60289
93122_at	M92849
93124_at	U43206
93126_at	X04591
93127_at	L21027
93128_at	D63819
93129_at	U45665
93130_at	AW122860
93131_at	D38557
93132_at	X66118
93133_at	U70859
93134_at	U62021
93136_at	D78274
93137_at	U51908
93138_at	AI853219
93139_at	AI504310
93140_at	X99946
93141_at	U41568
93142_at	D86603
93143_at	AI844196
93144_at	AI854602
93145_at	AI840824
93146_at	AF087826
93147_f_at	AI839880
93148_at	AI851013
93151_at	AB008893
93153_at	AW124433
93155_at	AI847069
93158_at	AW048311
93159_at	AW122995
93162_f_at	AF045953
93163_at	M62374
93164_at	Y12783
93165_at	AW121327
93166_at	AI448307
93167_f_at	AA104818
93168_at	AI852629
93169_at	AW212708
93173_at	AI845814
93174_at	AI593640
93175_at	AI049206
93177_at	AW121661
93178_at	AW050346
93179_at	AW049961
93180_at	AI553553
93181_r_at	AW048354
93182_at	L08074
93183_at	AA726565
93184_at	AI596362
93185_at	AW045808
93186_at	AI426987
93187_at	AW048347
93188_at	AJ243964
93190_at	AW209179
93191_at	AW061328
93193_at	X15643
93194_at	M84412
93195_at	AI957146
93196_at	C77771
93197_at	AF109905
93198_at	M58288
93199_at	Y11009
93200_f_at	J04847
93201_at	AI047912
93202_at	L12059
93203_f_at	AW107463
93204_r_at	AW107463
93205_at	M14167
93206_g_at	M14167
93207_at	D00754
93208_at	AE000665
93209_at	AJ223071
93210_g_at	AJ223071
93211_at	AF032115
93212_at	Z97207
93213_at	AB007986
93214_at	AF059029
93215_at	AF061346
93216_at	AF065903
93217_at	AW049642
93218_at	AF053974
93219_at	Y17343
93220_at	Z35168
93221_at	X56561
93222_at	AF039563
93223_at	X06307
93224_at	M31649
93225_s_at	AB010266
93226_i_at	Z70661
93227_f_at	Z70661
93228_at	U25691
93230_at	U63841
93231_at	AJ007511
93232_at	AI843108
93234_at	AF087035
93235_at	AI020029
93236_s_at	M13352
93237_s_at	AU044050
93238_at	AI846822
93240_f_at	AI838094
93241_r_at	AI838094
93242_at	Z47352
93243_at	X56906
93244_at	AI158563
93245_at	AI645718
93246_at	AW260482
93248_at	AI050598
93250_r_at	X67668
93251_at	AJ001260
93252_at	X81816
93253_at	D87271
93254_at	AI839142
93255_at	X80937
93256_at	AI853728
93257_at	AW048287
93258_at	M28666
93259_at	M57590
93261_at	AJ000990
93264_at	AI843895
93265_at	X53753
93266_at	U04541
93267_at	AA688834
93268_at	AI852001
93269_at	AI848952
93270_at	AI839918
93271_s_at	AF107848
93272_at	AF062076
93273_at	AF044672
93274_at	M38381
93275_at	U58885
93276_at	U90123
93277_at	X53584
93278_at	M91458
93279_at	M63170
93281_at	AF049125
93282_at	M11310
93283_at	AA869401
93284_at	D78135
93285_at	AI845584
93287_at	AF048838
93288_at	AI835883
93290_at	U35374
93293_at	M27844
93294_at	M70642
93295_at	Z31555
93296_at	Y15376
93298_at	U34883
93299_at	AF031087
93300_at	X57413
93301_at	AW124624
93302_at	U78770
93303_at	U64445
93304_at	D88533
93305_f_at	AF053724
93306_at	U51196
93308_s_at	M97957
93309_at	U42386
93310_at	AI836423
93311_at	AF033565
93312_at	AW124623
93313_at	X93150
93314_g_at	X93150
93315_at	AI852636
93316_at	AB017026
93317_at	W35700
93318_at	U91513
93319_at	U20238
93320_at	AF017175
93321_at	AF022371
93322_at	AI849570
93323_at	AB031292
93324_at	M58566
93325_at	AI845735
93326_at	D26483
93327_at	AI842665
93328_at	X57437
93330_at	L02914
93332_at	L23108
93333_at	U05333
93334_at	Y11770
93336_at	AW121539
93337_at	U10119
93338_at	AF007110
93339_at	AI846243
93340_f_at	AF043120
93341_r_at	AF043120
93342_at	AI852665
93346_at	M15668
93347_at	Z22819
93348_at	AA760359
93349_at	X57337
93350_f_at	AW209414
93351_at	U44389
93352_at	M55154
93353_at	AF013262
93354_at	Z22661
93355_at	U82470
93356_at	D26091
93358_at	AI836451
93359_at	AI839743
93360_at	AF007267
93362_at	U27106
93364_at	X59990
93365_s_at	AI838149
93366_r_at	AI838149
93367_at	U86137
93369_at	AB007848
93370_at	AW046243
93371_at	U88064
93372_at	U73478
93373_at	U85247
93374_at	AI836349
93375_at	AA673487
93376_at	AA673486
93378_at	X07439
93379_at	Y09079
93380_at	M77678
93381_at	M88354
93382_at	AF023343
93383_at	U32107
93384_at	U89997
93385_at	Y09688
93386_at	AF016712
93387_at	AF057301
93388_s_at	U87619
93389_at	AF039663
93390_g_at	AF039663
93391_at	AF032995
93392_at	AB010742
93393_at	AF016628
93394_at	AF004435
93395_g_at	AF004435
93396_at	AF035526
93397_at	U56819
93398_at	D45205
93399_at	X76652
93400_at	U88990
93401_g_at	U88990
93402_i_at	U36842
93403_at	U49393
93404_g_at	U49393
93405_at	AF015948
93406_at	AB009693
93407_at	AB028737
93408_at	AI850482
93409_at	AA139057
93410_at	AW120840
93411_at	AI152789
93412_at	AF016697
93413_at	AF003000
93414_at	M60348
93416_at	AF019048
93417_at	D50311
93418_g_at	D50311
93419_at	AW215863
93421_at	AF033655
93422_at	U62391
93423_at	AI844772
93424_at	AI836915
93425_at	AF028725
93426_at	AA199023
93427_at	AW122310
93428_at	AW121806
93429_at	M34148
93430_at	AF000236
93431_at	Z38015
93432_at	AW125516
93433_s_at	D13517
93434_at	AF026074
93435_at	D89669
93436_i_at	AI850509
93437_f_at	AI850509
93439_f_at	AA260005
93440_at	AA692530
93441_at	AI595322
93442_at	AF031955
93443_at	AW212271
93444_at	AF017021
93445_at	AF011428
93446_at	U48721
93447_at	AA220047
93448_at	AA798076
93449_at	AA675341
93450_at	AI594295
93451_at	AW047919
93452_at	AF031896
93453_at	M96760
93454_at	AF081789
93455_s_at	X56848
93456_r_at	L47480
93457_at	Z22573
93458_at	AA501129
93459_s_at	AW122897
93460_at	L15436
93461_at	AF007769
93462_at	AA168418
93463_at	AW122517
93464_at	AI561567
93465_at	AA711915
93466_at	AF022962
93467_at	AI852734
93468_at	AF074266
93469_at	Z49086
93470_at	AF012129
93471_at	AI594427
93472_at	AA796989
93475_at	AI845581
93476_at	AB011543
93478_at	AA612483
93479_at	AW122413
93480_at	AI845559
93481_at	AI846720
93482_at	AI117835
93483_at	J03023
93484_at	AW061306
93485_at	AI844911
93486_at	U15976
93488_at	AI840579
93489_at	X07302
93490_at	AI841771
93491_f_at	AI836623
93492_at	AB013469
93493_at	X65627
93495_at	U96746
93496_at	AI852098
93497_at	K02782
93498_s_at	M97216
93499_at	U16740
93500_at	M63245
93501_f_at	AF058955
93502_r_at	AF058955
93503_at	U88567
93505_at	AB003144
93506_at	AW121063
93507_at	X62622
93509_at	U57690
93511_at	L38971
93512_f_at	AW121801
93513_at	Y16430
93514_at	X12972
93515_at	AF016271
93516_at	M25825
93517_at	Z18272
93518_at	X70067
93519_s_at	AI847056
93520_at	AF062655
93521_at	AW049194
93522_at	AF045663
93523_at	M92988
93524_i_at	AI839376
93525_f_at	AI839376
93526_at	U95004
93527_at	Y14296
93528_s_at	AI848050
93529_at	AW125219
93530_at	AI842807
93531_at	AI853855
93532_at	J04992
93533_at	AI853651
93534_at	X53929
93535_at	AF041472
93536_at	L22472
93538_at	AW228036
93539_at	AI118854
93540_at	L13290
93541_at	Z68618
93542_at	U28016
93543_f_at	J03952
93546_s_at	D14572
93547_at	L03279
93548_at	AW122942
93550_at	D88792
93551_at	AW121424
93555_at	M92088
93556_at	X99143
93557_at	U43285
93558_at	AB027147
93559_at	D90374
93560_at	AI845882
93561_at	AI844709
93562_at	AI854366
93563_s_at	AB017202
93564_at	AW122542
93565_at	AF055665
93566_at	AI847878
93567_at	AW122536
93568_i_at	AI853444
93569_f_at	AI853444
93570_at	U61085
93571_at	M74773
93572_at	AI835051
93573_at	V00835
93574_at	AF036164
93575_at	AF051102
93578_at	AI850794
93579_at	AW121613
93580_at	AI837010
93581_at	AI845121
93582_at	AF080580
93583_s_at	V00817
93584_at	V00821
93585_at	D17674
93586_at	AJ002307
93587_at	L13129
93588_at	Z54179
93589_at	AI851172
93590_at	AI844370
93591_at	AW045323
93592_at	X82648
93593_f_at	U87948
93594_r_at	U87948
93595_at	AF111172
93596_i_at	AA624586
93597_at	AA967585
93598_at	AI840437
93599_at	AI841260
93600_at	AJ011565
93601_at	AB020063
93602_at	AF074714
93603_at	AF034092
93604_f_at	AF061260
93605_r_at	AF061260
93606_s_at	AB021966
93608_at	AF013114
93609_at	AA797709
93611_at	U57331
93612_at	D86332
93613_at	AB008192
93614_at	AA600647
93615_at	AF020200
93616_g_at	AF020200
93617_at	AF030185
93618_at	AF026489
93619_at	AF022992
93620_at	AF000938
93621_at	AA914350
93622_at	M57626
93623_at	U56724
93624_at	AI225296
93625_at	AA986718
93626_at	AF103875
93627_at	AI852287
93628_at	AF015563
93629_s_at	AF026380
93630_at	X61451
93631_at	X95761
93632_g_at	X95761
93633_at	AJ243952
93634_at	AW125157
93635_at	AF013116
93636_at	AA146482
93637_at	M15177
93638_s_at	J00579
93639_r_at	M94349
93640_s_at	AB000682
93642_at	M62301
93643_at	AJ243851
93644_at	AJ243852
93645_at	AF011360
93646_at	U82324
93647_at	AI152195
93648_at	L28035
93649_f_at	M11897
93650_i_at	M23236
93651_r_at	M23236
93652_i_at	U61751
93653_r_at	U61751
93654_at	U66201
93655_at	X95316
93656_g_at	X95316
93657_at	U87620
93658_at	D64141
93659_at	X14836
93660_at	X87142
93661_at	U04379
93662_s_at	AI386093
93663_r_at	AI386093
93664_at	X16645
93665_at	X56007
93666_at	M64360
93667_at	AW120511
93668_at	U65068
93669_f_at	AW107922
93670_at	AW048233
93671_at	U58533
93672_at	U09928
93673_at	U78109
93674_at	U22325
93675_at	X66983
93676_at	U93583
93677_at	AF030311
93678_s_at	AF054819
93679_at	AF030313
93680_at	D89728
93681_at	AW123618
93682_at	U89489
93683_at	M29475
93685_at	AI843893
93686_s_at	AF086824
93687_r_at	U39904
93688_at	D21826
93689_at	AW122071
93690_at	AF022072
93691_s_at	U18996
93692_f_at	U65021
93693_at	AI835373
93694_at	AF036893
93695_at	U20257
93696_at	AF031814
93697_at	U63387
93698_at	AB006329
93699_at	AF006072
93700_at	AI838022
93701_at	AA982124
93702_at	AW120888
93703_at	AF087824
93704_at	L35949
93705_at	M14537
93706_at	AF026524
93707_f_at	AA646859
93708_at	AF034080
93709_at	AJ243866
93710_at	M37759
93711_at	D12713
93712_at	AF095640
93713_at	U15784
93714_f_at	AI117211
93715_at	M62860
93716_at	U16175
93717_at	U50712
93718_at	Z22821
93719_at	AA050273
93720_at	AB005623
93721_at	L12367
93722_at	AJ005985
93723_at	AB010384
93724_at	AI596034
93725_at	U90715
93727_at	AB003502
93728_at	X62940
93729_at	Y15197
93730_at	AF085809
93731_at	AF090334
93732_f_at	AF104358
93733_r_at	AF104358
93734_i_at	D49686
93735_f_at	D49686
93736_at	AF090686
93737_at	AF028808
93738_at	M22998
93740_at	U33196
93741_at	AA693066
93742_at	AW045476
93743_at	AI838388
93744_at	AI119347
93747_at	AW122599
93748_at	AW123901
93749_at	AI848045
93750_at	J04953
93751_at	AW048157
93752_at	AI848393
93753_at	AI852632
93754_at	AF030343
93755_at	AA611740
93757_at	AI843574
93758_at	AA823653
93760_at	AI838759
93761_at	AF073992
93762_at	AI841493
93764_at	AI854527
93765_at	U03711
93766_at	U32170
93767_i_at	AW124052
93768_f_at	AW124052
93769_at	AI838708
93770_at	X60452
93771_at	X84215
93772_i_at	AI835041
93773_f_at	AI835041
93774_at	AW049040
93775_at	AI841894
93776_at	AW124941
93777_at	AW046027
93778_at	AA717815
93779_at	AA261092
93780_at	AW060827
93781_at	AI119007
93782_at	AI844517
93783_at	M27347
93784_at	AB010828
93785_at	M64782
93786_i_at	AI837302
93787_f_at	AI837302
93788_at	M37831
93789_s_at	AF038848
93790_at	L38622
93793_at	AW122780
93794_at	AI846393
93795_at	AW124626
93796_at	AW123952
93797_g_at	AW123952
93798_at	AI839988
93799_at	AI845933
93800_f_at	AB013607
93801_at	AA763275
93802_at	AA815890
93803_at	AB007139
93804_at	AI854156
93805_at	AW121164
93806_at	AI848671
93807_at	AW122507
93808_at	D26123
93809_at	U41736
93810_at	X68378
93812_at	U53455
93815_at	AI839425
93817_at	AB025218
93818_g_at	AB025218
93819_at	AI847269
93820_at	AF037371
93821_at	AW046101
93822_at	X73331
93823_at	AI844864
93824_at	AI182073
93826_at	AI956230
93827_at	U24493
93829_at	AW107884
93830_at	AI851199
93831_at	AI316087
93832_at	AI854541
93833_s_at	X05862
93834_at	M25487
93835_at	AI843222
93836_at	AF041054
93837_at	AI786089
93838_at	AI846994
93839_at	AI854888
93840_at	AA655303
93841_at	AW060249
93842_at	AI196645
93843_at	AI845580
93844_at	AW061302
93845_at	AI837318
93846_at	AF030522
93847_at	AW120669
93848_at	AW124635
93849_at	AB027568
93850_at	AI642553
93851_at	AI272518
93852_at	AW045443
93853_at	AA763918
93855_at	U91601
93856_at	M55512
93857_at	AF020772
93858_at	M33266
93859_at	AI875598
93860_i_at	M17327
93861_f_at	M17327
93862_i_at	U03003
93863_f_at	U03003
93864_s_at	U72521
93865_s_at	M35244
93866_s_at	D00613
93867_at	AJ001166
93868_at	AL021127
93869_s_at	U23781
93870_at	M64429
93871_at	L32838
93872_at	AF014117
93873_s_at	U20366
93874_s_at	U69491
93875_at	M12571
93877_at	AI834777
93878_at	AF010135
93879_f_at	U02999
93880_at	AB031037
93881_i_at	D50032
93882_f_at	D50032
93883_at	K03235
93884_at	AB034693
93885_g_at	AB034693
93886_at	AJ242971
93887_at	AI854351
93888_at	X53063
93889_f_at	X90778
93890_at	D49545
93891_at	U92949
93892_at	Y18298
93893_f_at	U56404
93894_f_at	U49866
93895_s_at	M21530
93896_at	D13903
93897_at	AJ011834
93898_at	AB024921
93899_at	AJ000654
93900_at	AW050268
93901_at	U78315
93902_at	AJ250669
93903_at	M84120
93904_f_at	AF059706
93905_at	L12589
93906_s_at	D16220
93907_f_at	M17551
93908_f_at	X16670
93909_f_at	X04120
93910_at	AB023027
93911_at	AI315090
93912_at	AW047616
93913_at	AI043090
93914_at	M20658
93915_at	Z54283
93916_at	U50384
93917_at	AF030100
93918_at	AA673500
93919_at	AB020741
93920_at	AB009676
93921_at	AI573601
93922_g_at	AI573601
93923_at	AW259620
93924_f_at	M13443
93925_at	AJ243146
93926_at	M22957
93927_f_at	L33954
93928_f_at	AF043689
93929_s_at	X16009
93930_at	U58882
93931_at	X12760
93932_at	J04148
93933_at	U89924
93934_at	AF072128
93935_at	AF036332
93936_at	L09562
93937_at	U19859
93938_at	U17132
93939_at	U89993
93940_at	L76193
93941_at	X51683
93942_at	U27295
93943_f_at	M58564
93944_r_at	M58564
93945_at	M38651
93946_at	AA755982
93947_g_at	AA755982
93948_at	AF043260
93949_at	M63658
93950_at	L10409
93951_at	AB029537
93952_r_at	AA409629
93953_at	D89871
93954_at	AF020339
93955_at	D17569
93956_at	U43086
93957_at	D13208
93958_at	AA086863
93959_at	AA863909
93961_at	U12236
93962_at	AI848598
93963_at	AA200748
93964_s_at	AF038995
93965_r_at	AF038995
93966_at	AI849706
93967_at	AI850979
93968_at	AA870917
93969_at	AI854082
93970_at	AI843085
93971_f_at	AI838669
93972_at	AI837493
93973_at	AI854624
93974_at	AW212475
93975_at	AI853531
93976_at	AI836686
93978_at	AI853240
93980_at	AW124520
93981_at	J03520
93982_at	AW122476
93983_at	AI846382
93984_at	AF002718
93985_at	AW120868
93986_at	AA939576
93987_f_at	AW121568
93988_at	AI836676
93990_at	Y14196
93991_at	X07295
93992_at	AW123342
93993_at	AI851062
93994_at	AW212131
93996_at	X01026
93997_at	AI853475
93999_at	AW060597
94000_at	X07698
94001_at	U65735
94002_at	AI849838
94003_at	AI848510
94004_at	Z19543
94005_at	AI157548
94006_at	AB007141
94007_at	AW122469
94008_at	AW045358
94009_at	AI848888
94010_g_at	AI848888
94011_at	AI845182
94012_at	AI848685
94014_at	AA760073
94015_at	AW060447
94016_at	AW124905
94017_s_at	X98511
94018_at	AW120725
94019_at	AI852534
94020_at	Y17808
94021_at	AW048336
94022_at	AI844754
94024_at	AA671429
94025_at	AW045339
94026_at	J00612
94027_at	AA815831
94028_f_at	AI642245
94030_at	AI853431
94031_at	X95403
94032_at	AI845103
94034_at	AI839882
94035_at	AI849961
94036_at	AI844806
94037_at	X04573
94038_at	AA675468
94039_at	AW046100
94040_at	D73368
94041_at	AI840643
94042_f_at	AI843937
94043_at	AB031290
94044_at	AA692708
94045_at	X68680
94046_at	U05247
94047_at	AW122935
94048_at	AW120683
94049_at	AF033381
94051_at	AF031525
94052_at	AB013360
94053_at	AI853843
94054_at	AI841808
94055_at	U03184
94056_at	M21285
94057_g_at	M21285
94058_r_at	AW047819
94059_at	AI852524
94060_at	AI852623
94061_at	M13018
94062_at	AI847609
94063_at	X85991
94064_at	U05343
94065_at	AW122753
94066_at	AW123517
94067_at	AW212399
94068_at	AW048899
94069_r_at	AW230066
94070_at	AW125571
94071_at	AI847904
94072_g_at	AI847904
94073_at	AI836182
94074_at	X60929
94075_at	Y14660
94076_i_at	D31717
94077_f_at	D31717
94078_at	AW046239
94079_at	X61452
94080_at	AI835718
94081_at	AW124390
94084_at	AI842888
94085_at	M34603
94086_at	K01668
94087_at	Z34524
94088_at	AW228429
94089_at	C81018
94090_at	X53493
94095_at	AI552528
94097_at	AB025922
94098_at	AF019566
94099_at	AF049124
94100_s_at	AF011543
94101_at	AB007407
